SSC_CODE_2016,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
SSC40359,99,0,0,0,0,0,0,3,103,95,3,0,0,0,0,0,5,108,67,9,7,0,0,0,0,7,89,37,30,33,11,0,0,3,5,124,24,24,60,21,6,0,0,3,136,19,13,53,17,6,0,0,0,113,10,15,44,19,6,0,0,3,102,19,13,56,18,10,0,0,4,126,15,22,70,34,11,0,0,6,155,4,11,50,34,15,0,0,8,124,16,13,63,40,10,3,0,7,145,5,11,62,30,9,3,3,4,119,7,5,35,19,8,0,3,3,80,0,6,7,15,6,4,0,0,49,3,6,15,5,5,3,3,0,43,433,183,548,272,85,17,14,61,1608
SSC40360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10
SSC40361,17,0,0,0,0,0,0,0,17,39,3,0,0,0,0,0,4,47,29,6,0,0,0,0,0,0,43,22,9,11,0,0,0,0,5,41,13,6,8,3,0,0,0,0,31,12,4,10,0,3,0,0,0,24,9,7,4,3,0,0,0,3,27,5,5,19,4,0,0,0,4,35,3,5,10,5,0,0,0,3,32,4,4,7,3,3,0,0,0,27,4,3,8,3,3,0,0,0,17,3,0,8,4,0,0,0,0,16,0,0,0,3,7,0,3,0,16,0,0,0,4,3,4,0,3,10,0,3,4,0,0,0,0,0,12,164,59,87,36,13,4,6,22,401
SSC40362,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,0,0,0,0,11,28
SSC40363,10,0,0,0,0,0,0,5,17,25,7,4,0,0,0,0,3,41,26,10,12,3,0,0,0,3,54,16,14,9,9,0,4,0,3,47,3,0,10,3,7,3,0,0,32,3,4,7,0,0,0,0,0,14,0,0,3,0,0,4,0,0,6,0,0,7,0,0,0,0,0,12,0,4,0,9,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,41,56,26,10,11,4,18,259
SSC40364,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,7,4,0,0,3,20
SSC40365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,11,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,4,7,4,4,0,0,0,34
SSC40366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40367,72,3,0,0,0,0,0,19,90,85,0,0,0,0,0,0,5,89,82,20,5,0,3,0,0,8,121,39,30,20,11,3,3,0,14,124,32,22,34,7,4,0,0,5,104,17,15,34,18,4,0,0,11,99,14,31,31,15,6,3,4,8,105,12,23,30,13,8,0,3,4,89,13,15,33,13,11,0,5,7,95,18,25,37,23,3,0,0,8,109,9,10,41,14,4,0,3,4,87,3,6,19,7,0,3,0,4,56,3,0,15,12,9,3,0,4,48,4,0,7,14,7,4,3,3,51,7,0,13,5,7,0,7,0,36,399,207,322,157,67,18,22,104,1298
SSC40368,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,3,20
SSC40369,3,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,6,3,0,0,0,0,8,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,6,3,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,30,7,17,15,6,3,0,0,84
SSC40370,11,0,0,0,0,0,0,0,12,12,3,0,0,0,0,0,0,9,4,0,8,0,0,0,0,0,13,3,0,8,0,0,0,0,0,14,3,0,3,0,0,0,0,0,12,0,0,3,3,0,0,0,0,12,3,3,3,4,0,0,3,0,10,0,5,4,5,0,0,0,0,22,0,0,4,5,0,0,0,0,11,4,0,7,3,4,0,0,0,19,0,0,3,0,0,0,0,0,8,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,13,48,30,8,3,3,11,150
SSC40371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,3,0,0,0,0,0,8,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,5,7,0,0,0,27
SSC40372,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,8,0,0,0,3,19
SSC40373,12,0,0,0,0,0,0,0,15,18,0,0,0,0,0,0,0,16,12,3,0,3,0,0,0,0,22,12,3,0,0,0,0,0,0,23,6,0,5,0,0,3,0,3,16,3,0,12,3,0,0,0,0,21,0,0,3,6,0,0,0,4,15,9,5,9,12,3,0,0,0,29,9,9,8,7,0,0,0,0,29,3,5,11,3,0,0,0,3,25,0,0,7,5,0,0,0,0,19,3,0,10,0,3,0,0,0,22,0,0,4,3,0,0,0,3,14,0,0,4,0,3,0,0,0,7,0,0,0,0,0,3,0,0,5,79,29,71,46,13,7,3,15,268
SSC40374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,8
SSC40375,42,0,0,0,0,0,0,0,46,35,0,0,0,0,0,0,0,44,40,0,0,0,0,0,0,0,41,36,13,7,0,0,0,0,0,57,16,9,27,4,3,0,0,3,70,12,13,32,14,4,0,0,0,66,13,10,32,12,3,0,0,4,73,11,11,22,14,0,0,0,3,63,16,6,27,10,7,0,0,0,62,17,7,20,17,3,0,0,3,64,9,6,29,10,3,0,0,3,60,3,3,5,15,0,0,0,0,31,3,0,6,3,0,0,0,0,13,0,0,0,3,0,0,0,0,13,3,0,3,3,0,0,0,0,13,259,74,212,104,19,5,3,29,707
SSC40376,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,6,4,0,0,0,0,23
SSC40377,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,5,3,0,0,0,0,8,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,11,10,0,0,0,4,46
SSC40378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,11
SSC40379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,10,0,0,0,0,3,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,18,9,5,3,0,3,59
SSC40380,5,0,0,0,0,0,0,0,9,29,0,0,0,0,0,0,5,30,21,3,0,0,0,0,0,3,28,12,3,3,0,0,0,0,0,23,7,5,10,0,0,0,0,3,30,6,12,3,0,3,0,0,3,31,8,8,10,3,0,0,0,3,27,9,6,9,3,0,0,0,0,24,14,5,9,5,0,0,0,0,33,10,3,11,4,0,0,0,0,33,3,0,15,3,3,0,0,4,31,0,0,14,3,0,0,0,0,20,0,0,6,5,0,0,0,0,13,3,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,4,139,47,83,30,12,3,0,24,337
SSC40381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SSC40382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,0,0,0,3,16
SSC40383,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,7,0,0,3,0,0,0,0,0,5,0,0,7,0,0,0,0,0,7,0,0,3,3,0,0,0,0,10,0,0,3,0,0,0,0,0,9,0,0,0,4,3,0,0,0,7,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,5,24,9,11,3,0,3,63
SSC40384,36,0,0,0,0,0,0,4,41,29,0,0,0,0,0,0,0,30,13,4,0,0,0,0,0,0,29,17,3,10,5,0,0,0,0,40,0,6,7,8,0,0,0,0,19,9,0,15,14,3,0,0,0,37,11,6,19,7,3,3,0,5,55,8,9,17,9,5,0,0,0,48,12,8,15,15,3,0,0,4,51,3,4,15,3,5,0,0,0,30,0,3,12,14,3,3,0,0,31,0,0,10,7,3,0,0,0,17,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,140,45,127,77,28,6,0,17,442
SSC40385,113,0,0,0,0,0,0,12,124,85,0,3,0,0,0,0,12,97,57,9,0,0,0,0,0,0,72,25,12,15,3,0,0,0,0,57,18,12,33,11,4,0,0,4,83,7,13,49,25,0,0,0,0,103,24,22,57,19,3,0,0,9,128,12,11,51,19,7,0,0,9,117,12,4,48,28,5,0,0,4,100,11,6,42,14,6,0,0,0,84,14,19,41,21,8,0,0,0,104,7,7,27,23,6,0,0,4,79,3,3,17,14,4,4,3,4,53,0,3,9,8,3,4,3,0,30,3,3,4,11,0,4,0,4,32,391,130,391,200,61,16,8,68,1266
SSC40386,6,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,0,3,0,0,0,0,8,3,0,4,0,0,0,0,0,8,3,3,4,3,0,0,0,0,15,0,0,5,3,0,3,0,0,14,3,0,6,3,0,0,0,0,11,3,3,10,3,0,0,0,3,24,3,3,3,3,4,0,0,0,23,0,3,10,4,3,0,0,0,14,0,0,3,3,0,0,0,0,9,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,30,22,50,21,14,3,3,10,147
SSC40387,3,0,0,0,0,0,0,5,8,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,6,0,3,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,8,12,8,0,0,10,53
SSC40388,8,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,4,15,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,4,33
SSC40389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40390,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,10,3,0,6,0,0,0,0,0,7,0,0,0,4,3,0,0,0,8,4,0,0,7,0,0,0,0,10,3,0,0,4,0,0,0,0,10,0,0,4,3,0,0,0,3,13,3,3,9,3,0,0,0,3,20,3,3,14,3,3,0,0,0,25,5,4,19,3,3,0,0,0,30,0,3,12,9,3,3,0,3,29,0,0,10,3,0,0,0,0,15,0,0,3,0,0,5,0,0,14,0,0,0,3,0,0,3,3,6,27,15,87,41,17,5,7,23,216
SSC40391,99,0,0,0,0,0,0,5,108,163,7,8,0,0,0,0,27,200,140,32,12,3,0,0,0,18,198,78,47,35,12,0,0,0,18,194,47,39,42,12,9,3,0,18,165,34,10,35,16,4,0,0,3,112,26,20,32,16,5,3,0,6,116,33,20,48,22,12,0,3,3,145,35,20,48,34,6,0,0,9,161,24,22,53,15,6,0,0,14,133,14,21,46,13,8,3,5,6,109,9,0,28,17,3,4,3,4,71,4,3,13,16,8,0,3,8,64,3,6,14,14,5,0,8,4,59,4,3,10,14,11,4,10,0,62,722,262,424,206,83,25,26,146,1895
SSC40392,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,4,10,0,0,3,0,0,0,0,0,6,0,0,3,0,0,0,0,3,5,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,20,10,3,0,0,14,63
SSC40393,21,0,0,0,0,0,0,4,26,25,3,7,0,0,0,0,9,37,15,8,0,4,0,0,0,0,30,7,9,3,6,3,0,0,0,31,15,5,12,3,0,3,0,3,42,4,3,7,9,3,0,0,0,29,6,8,3,8,3,4,0,5,31,3,4,10,10,0,4,0,5,35,3,3,8,10,3,0,0,3,28,4,3,4,3,4,3,0,0,20,8,0,5,4,0,0,0,3,17,0,0,5,6,3,0,0,3,21,0,0,3,6,3,0,0,0,15,0,0,3,4,3,5,0,3,11,0,3,3,0,0,0,0,4,18,112,47,71,59,35,23,7,40,390
SSC40394,128,5,0,0,0,0,0,18,158,94,38,20,4,0,0,0,12,176,58,43,58,13,5,0,0,16,194,28,33,47,29,19,3,3,13,186,20,16,21,30,15,5,7,9,128,19,10,24,22,18,13,9,3,122,16,24,37,36,26,6,9,10,162,10,21,49,25,17,6,9,6,148,10,25,46,28,17,3,5,12,151,3,14,40,31,20,12,0,9,131,3,12,37,26,20,0,4,8,108,0,4,36,25,10,3,3,5,82,0,4,15,14,16,6,6,3,64,3,3,18,16,10,12,7,17,80,0,3,13,11,10,5,6,7,48,411,242,454,312,200,81,84,150,1938
SSC40395,116,3,0,0,0,0,0,22,144,97,25,17,3,0,0,0,16,154,53,30,27,13,5,0,0,16,145,34,31,34,26,10,0,4,7,145,22,11,31,11,13,6,6,13,113,16,14,28,19,10,8,10,3,114,15,5,27,18,10,7,11,17,113,7,19,39,32,19,0,9,15,140,11,12,37,28,5,3,4,11,117,13,9,48,29,12,3,4,16,138,7,10,32,31,19,3,3,10,110,10,6,28,25,9,3,0,7,87,8,6,20,13,14,3,3,18,91,3,9,19,16,12,10,8,21,96,7,5,31,27,19,15,13,32,151,404,195,424,309,154,65,76,224,1839
