SSC_CODE_2016,P_FoodHospPersServ_Occ_Mng,P_FoodHospPersServ_Occ_Pro,P_FoodHospPersServ_Occ_TTW,P_FoodHospPersServ_Occ_CPS,P_FoodHospPersServ_Occ_CA,P_FoodHospPersServ_Occ_Sal,P_FoodHospPersServ_Occ_MOD,P_FoodHospPersServ_Occ_Lab,P_FoodHospPersServ_Occ_IDNS,P_FoodHospPersServ_Total,P_MixFieldProg_Occ_Mng,P_MixFieldProg_Occ_Pro,P_MixFieldProg_Occ_TTW,P_MixFieldProg_Occ_CPS,P_MixFieldProg_Occ_CA,P_MixFieldProg_Occ_Sal,P_MixFieldProg_Occ_MOD,P_MixFieldProg_Occ_Lab,P_MixFieldProg_Occ_IDNS,P_MixFieldProg_Total,P_FS_ID_Occ_Mng,P_FS_ID_Occ_Pro,P_FS_ID_Occ_TTW,P_FS_ID_Occ_CPS,P_FS_ID_Occ_CA,P_FS_ID_Occ_Sal,P_FS_ID_Occ_MOD,P_FS_ID_Occ_Lab,P_FS_ID_Occ_IDNS,P_FS_ID_Total,P_FS_NS_Occ_Mng,P_FS_NS_Occ_Pro,P_FS_NS_Occ_TTW,P_FS_NS_Occ_CPS,P_FS_NS_Occ_CA,P_FS_NS_Occ_Sal,P_FS_NS_Occ_MOD,P_FS_NS_Occ_Lab,P_FS_NS_Occ_IDNS,P_FS_NS_Total,P_Tot_Occ_Mng,P_Tot_Occ_Pro,P_Tot_Occ_TTW,P_Tot_Occ_CPS,P_Tot_Occ_CA,P_Tot_Occ_Sal,P_Tot_Occ_MOD,P_Tot_Occ_Lab,P_Tot_Occ_IDNS,P_Total_Total
SSC40990,5,0,7,3,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,4,7,4,4,0,0,0,5,0,22,153,451,61,63,85,35,8,25,12,891
SSC40991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40994,3,0,6,5,7,5,0,4,0,26,0,0,0,0,0,0,0,0,0,0,10,0,3,0,3,3,0,0,0,18,0,0,3,0,0,0,0,0,0,9,124,339,80,63,97,52,24,32,12,824
SSC40995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,8
SSC40996,11,6,56,16,18,13,7,6,0,126,0,0,3,0,0,0,0,0,0,7,0,3,3,0,0,0,3,0,0,13,7,0,11,9,3,5,3,3,4,42,184,443,332,248,206,104,72,101,11,1705
SSC40997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,13,14,4,4,4,3,3,3,58
SSC40999,0,0,3,4,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,10,12,10,12,16,4,4,12,12,0,79
SSC41000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,3,0,12
SSC41001,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,5,0,9,14,41,30,22,16,5,24,17,0,162
SSC41002,8,0,33,6,5,12,3,28,7,107,0,0,3,0,0,0,0,5,0,12,4,0,3,0,0,3,0,3,0,15,10,6,7,6,0,13,8,31,8,88,209,294,287,165,148,127,63,252,18,1565
SSC41003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,3,0,0,4,0,24
SSC41004,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,12,8,3,0,3,0,3,7,0,37
SSC41005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9
SSC41006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,18
SSC41007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC41008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,12,10,0,3,0,4,0,40
SSC41009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,5,3,3,0,0,0,0,32
SSC41010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,10
SSC41011,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,5,3,10,0,0,0,4,0,29
SSC41012,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,14,3,0,0,0,3,0,0,0,0,7,93,268,37,33,60,33,4,12,6,547
SSC41013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,13
SSC41014,3,0,10,6,0,0,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,4,3,5,0,0,0,0,3,12,48,120,78,58,69,29,17,24,9,446
SSC41015,3,0,3,5,3,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,0,0,0,0,0,0,6,56,75,39,32,46,24,7,23,0,302
SSC41016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,4,0,19
SSC41017,4,0,4,4,3,0,3,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,3,0,3,3,0,0,16,22,52,60,48,35,24,23,14,0,282
SSC41018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
SSC41019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,3,0,20
SSC41020,3,3,54,12,8,0,4,18,0,101,0,0,0,0,0,0,0,0,0,0,4,3,0,4,4,0,4,0,0,27,11,6,7,5,3,8,5,3,3,45,130,413,223,194,182,103,62,91,20,1417
SSC41021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,3,0,0,0,0,3,0,15
SSC41022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,3,6,3,0,3,11,0,38
SSC41024,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,15
SSC41025,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,5,12,10,9,6,3,0,7,3,55
SSC41026,4,4,27,9,3,12,3,6,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,13,0,3,12,3,0,0,11,0,3,39,85,189,207,165,120,74,53,71,14,980
SSC41027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,12
SSC41028,3,0,12,7,0,0,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,39,65,69,49,39,18,9,30,7,318
SSC41029,15,6,33,26,8,11,0,0,0,99,0,0,0,0,0,0,0,0,0,0,3,16,0,7,3,0,0,0,0,38,13,11,3,8,8,5,0,0,6,50,404,1206,139,217,260,137,27,58,29,2479
SSC41030,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,6,0,0,0,10,12,34,19,10,16,9,0,7,0,115
SSC41031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6
SSC41032,3,0,9,3,6,3,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,4,0,3,0,0,0,0,14,102,260,81,72,94,36,7,28,7,679
SSC41033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41034,9,3,37,13,10,9,5,11,0,93,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,3,0,0,9,0,7,4,8,9,8,9,3,5,47,223,394,334,254,222,96,68,73,27,1685
SSC41035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,16,11,3,8,0,4,0,54
SSC41036,4,0,26,9,7,6,4,9,0,61,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,5,3,5,0,0,0,4,20,107,300,147,129,140,33,29,41,9,926
SSC41037,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,16,20,22,11,8,3,6,11,0,97
SSC41038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41040,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,17,8,7,7,0,11,0,60
SSC41041,3,0,18,5,0,6,0,10,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,14,0,3,0,0,3,0,8,6,16,32,77,271,140,159,135,51,50,118,25,1033
SSC41042,22,6,44,14,16,6,6,14,3,122,0,0,0,0,0,0,0,0,0,0,3,10,4,10,3,4,0,0,0,32,3,3,3,0,5,4,3,3,5,29,316,1008,263,238,328,133,48,93,24,2451
SSC41043,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,10,34,64,21,17,15,7,4,0,3,160
SSC41044,9,0,31,13,15,10,0,8,0,86,0,0,0,0,0,0,0,0,0,0,8,20,0,10,0,0,0,3,0,42,3,5,0,0,5,3,0,0,5,27,359,1196,153,207,246,130,16,64,23,2398
SSC41045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41046,4,0,10,8,3,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,5,107,202,71,72,88,34,18,20,5,621
SSC41047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,3,0,0,0,15
SSC41048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,11
SSC41049,13,0,52,21,12,16,7,22,0,142,0,0,0,0,0,0,0,0,0,3,4,4,3,3,3,0,8,5,0,30,7,3,14,12,4,9,4,23,7,81,203,303,331,206,201,99,87,242,17,1692
SSC41050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,3,0,16
SSC41051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8
SSC41052,3,0,34,8,12,3,3,0,0,69,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,13,0,0,6,0,0,0,0,0,6,25,93,223,195,132,122,44,37,44,11,896
SSC41053,6,0,17,10,7,4,0,6,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,3,0,3,3,3,0,3,3,3,21,31,61,95,92,30,26,23,31,7,406
SSC41054,3,0,3,3,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,3,3,0,0,0,11,58,96,37,33,37,16,3,17,0,307
SSC41055,7,3,16,7,4,6,0,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,13,0,0,0,0,0,0,0,3,4,14,145,368,155,135,150,74,29,57,8,1129
SSC41056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41057,4,3,33,16,10,3,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,4,6,3,3,0,0,0,0,20,0,3,0,3,3,0,0,5,5,25,83,339,155,177,137,74,24,62,19,1062
SSC41058,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,34,22,13,11,3,6,10,5,127
SSC41059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC41060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC41061,3,0,9,6,0,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,4,3,0,0,3,15,39,73,92,58,43,22,18,18,8,378
SSC41062,8,0,30,6,8,5,3,5,0,63,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,0,0,12,0,0,3,3,3,3,0,0,0,15,86,203,215,152,140,61,35,59,8,957
SSC41063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41065,3,0,7,5,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,3,13,50,85,85,33,41,16,12,23,5,353
SSC41066,3,4,18,6,3,8,3,4,0,49,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,3,0,0,10,5,3,0,3,3,0,0,3,0,20,121,174,182,111,134,47,35,47,11,863
SSC41067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,10,7,3,3,0,0,0,7,0,38
SSC41069,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,28,24,34,9,5,8,11,3,148
SSC41070,0,0,15,3,3,4,0,3,0,29,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,7,0,0,3,4,3,4,0,3,3,20,35,81,102,83,66,24,30,35,7,469
SSC41071,3,0,17,8,4,4,0,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,4,4,0,0,9,11,4,35,40,89,146,90,60,23,28,55,5,527
SSC41072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SSC41073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,9
SSC41074,0,0,0,0,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,43,90,21,24,32,10,6,7,0,233
SSC41075,0,0,3,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,9,20,12,14,20,10,6,5,19,0,95
SSC41076,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,17,7,3,5,3,8,17,3,87
SSC41077,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,28,14,4,7,3,5,3,0,69
SSC41078,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,3,4,3,3,0,3,0,63
SSC41079,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,3,0,0,0,0,0,20
SSC41080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC41081,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,8,3,0,0,4,3,25
SSC41082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,11,13,4,3,3,3,3,0,40
SSC41083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41084,6,0,11,6,8,0,4,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,10,3,0,0,0,0,0,0,0,3,14,112,283,86,79,92,28,9,22,9,723
SSC41085,12,0,37,25,12,19,4,19,0,131,0,0,0,0,0,0,0,0,0,3,0,3,7,4,3,3,0,3,0,26,0,0,18,5,7,0,6,14,4,51,135,331,367,301,213,117,79,137,25,1704
SSC41086,0,3,22,3,3,3,0,11,0,53,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,9,0,3,3,4,4,0,27,61,142,155,133,82,42,42,76,12,745
SSC41087,8,3,14,7,6,3,7,4,0,43,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,12,0,0,6,0,3,0,3,3,3,20,66,166,163,117,100,44,44,65,5,776
SSC41088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5
SSC41089,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,34,23,9,22,3,3,11,3,143
SSC41090,11,6,51,16,12,15,4,7,0,120,0,0,0,0,0,0,0,3,0,3,7,4,0,5,4,0,3,0,0,25,4,0,11,5,4,5,7,9,10,40,222,589,327,256,238,120,65,126,20,1963
SSC41091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,12
SSC41092,15,3,82,33,16,25,15,37,0,214,0,0,0,0,3,0,0,0,0,3,4,5,14,13,7,8,8,13,5,75,7,3,20,17,13,8,22,29,15,135,256,656,680,689,405,268,288,446,57,3746
SSC41093,25,0,103,30,30,31,12,30,0,261,0,0,4,0,0,0,0,0,0,6,5,8,0,8,3,3,12,9,4,52,11,0,15,17,10,16,19,23,14,116,277,508,755,653,486,260,258,365,64,3619
SSC41094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,5,0,3,3,0,31
SSC41097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,3,3,4,0,5,0,36
SSC41098,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,18,5,10,0,0,0,6,7,0,55
SSC41099,3,0,7,3,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,0,5,0,13,35,57,49,34,30,10,18,45,5,289
SSC41100,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,12,6,15,12,10,5,4,5,0,70
SSC41101,6,0,11,10,0,7,0,3,0,43,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,7,0,0,8,0,0,0,0,0,0,17,81,264,134,128,100,56,22,45,3,837
SSC41102,18,6,45,10,7,4,0,3,0,91,0,0,0,0,0,0,0,0,0,0,3,10,0,6,0,3,0,0,0,27,0,6,0,0,5,3,0,0,3,24,290,982,154,161,201,106,13,55,19,1984
SSC41103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41104,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,9,9,4,3,0,5,0,40
SSC41105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,4,0,3,0,0,0,17
SSC41106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,9
SSC41107,5,3,14,12,7,3,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,3,0,0,0,4,0,16,100,301,102,93,107,33,20,38,11,803
SSC41108,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,3,6,3,0,0,3,8,0,32
SSC41109,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,0,0,0,0,0,18
SSC41110,6,0,22,8,4,0,3,5,0,46,0,0,0,0,0,0,0,0,0,0,3,4,0,3,3,0,0,0,0,11,0,0,0,0,3,0,0,3,0,11,107,338,110,85,102,29,14,39,14,840
SSC41111,3,0,15,3,4,0,0,4,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,3,11,76,201,67,59,70,28,15,29,5,564
SSC41112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,3,0,0,0,3,0,20
SSC41113,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,15
