SSC_CODE_2016,Sme_Usl_ad_5_yr_ago_as_2016_M,Sme_Usl_ad_5_yr_ago_as_2016_F,Sme_Usl_ad_5_yr_ago_as_2016_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC40927,38,36,73,3,5,12,0,0,0,0,0,0,0,0,0,4,3,9,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,4,14,0,0,0,3,3,8,17,15,29,4,0,4,57,48,108
SSC40928,34,34,74,8,4,10,0,0,0,0,0,0,0,0,0,5,8,12,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,11,17,4,0,3,0,0,0,13,14,31,5,3,7,52,51,108
SSC40929,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC40930,116,127,243,4,3,11,3,9,7,3,0,5,0,0,0,17,25,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,52,0,0,0,0,0,0,35,34,64,21,17,38,164,179,342
SSC40931,13,8,22,0,0,3,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,3,5,3,3,8,18,13,34
SSC40932,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10
SSC40933,431,396,820,37,52,86,0,0,0,3,3,9,9,5,16,152,168,324,0,4,4,3,3,3,0,0,4,0,0,0,0,0,0,169,187,353,10,13,17,3,0,5,217,246,462,31,35,74,676,683,1355
SSC40934,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0,0,0,3,4,7,0,0,0,5,6,9
SSC40935,33,53,85,0,0,0,0,0,0,3,0,4,0,0,0,13,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,25,0,0,0,0,0,0,9,9,25,6,6,10,53,67,117
SSC40936,18,15,28,8,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,8,0,0,0,17,15,36
SSC40937,3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12
SSC40938,11,17,29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,3,3,4,6,22,21,40
SSC40939,37,11,45,4,0,4,0,0,0,6,0,6,13,3,19,29,10,38,12,0,11,0,0,0,0,0,0,0,0,0,0,0,0,64,14,76,3,0,3,0,0,0,72,12,85,52,9,59,154,35,187
SSC40940,6523,6834,13364,1242,1458,2698,95,84,182,303,302,604,102,102,206,2046,2299,4342,71,59,130,28,16,47,33,32,66,4,3,7,0,0,0,2677,2902,5578,221,236,454,78,79,160,4222,4676,8896,776,855,1633,11519,12364,23884
SSC40941,91,102,188,12,12,16,0,0,0,0,0,0,0,0,3,11,4,14,0,0,0,0,0,0,3,0,4,3,5,4,0,0,0,16,15,26,3,4,5,0,0,0,27,29,52,6,8,12,124,131,254
SSC40942,19,15,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,5,3,9,0,0,0,0,0,0,3,6,11,0,3,4,22,18,45
SSC40943,49,55,104,3,0,5,0,0,0,0,0,0,0,0,0,12,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,22,0,0,0,0,0,0,15,18,27,3,10,12,70,81,151
SSC40944,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40945,56,48,113,0,3,6,0,0,0,0,0,3,0,0,0,12,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,25,0,0,0,0,0,0,17,17,30,10,0,7,83,71,153
SSC40946,14,20,36,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,3,4,0,0,0,4,4,12,3,3,5,19,31,56
SSC40947,13,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,14,13,28
SSC40948,24,20,42,0,0,0,0,0,0,0,4,4,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,0,0,0,0,0,4,5,15,3,3,6,27,30,61
SSC40949,24,23,50,0,0,0,0,0,0,0,3,6,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,11,0,0,0,0,0,0,9,7,9,3,0,4,35,31,65
SSC40950,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,3,0,0,0,3,8,16
SSC40951,140,122,270,0,0,0,0,0,0,0,4,3,0,0,0,40,37,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,45,86,0,3,5,0,0,0,46,52,95,5,3,6,197,179,369
SSC40952,295,315,607,26,23,53,0,3,4,3,0,7,3,3,10,93,107,200,0,0,5,0,0,0,3,6,6,0,0,0,0,0,0,107,128,235,3,6,9,0,0,3,141,155,300,29,37,60,463,506,968
SSC40953,79,81,159,7,4,8,0,0,0,3,7,11,0,0,0,13,13,28,3,3,3,3,0,3,0,0,0,0,0,0,0,0,0,21,16,42,4,0,3,0,0,0,34,25,52,4,3,4,116,104,220
SSC40954,9,0,7,0,0,3,0,0,0,0,0,0,0,0,0,3,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,0,0,0,0,0,0,9,4,10,0,0,3,15,7,25
SSC40955,13,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,4,8,7,0,0,4,12,16,34
SSC40956,225,225,450,13,12,24,4,6,8,3,5,13,0,0,3,68,63,128,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,77,79,159,0,4,7,0,3,3,93,97,185,20,26,46,335,341,681
SSC40957,3,3,7,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,5,5,15
SSC40958,9,3,10,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,0,0,0,0,0,0,0,5,4,0,0,3,12,7,21
SSC40959,10,6,16,4,0,3,0,0,0,0,3,0,0,0,0,4,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,14,0,0,0,0,0,0,7,11,21,6,3,8,25,24,43
SSC40960,14,14,24,0,0,0,0,0,0,0,0,0,0,0,0,7,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,15,0,0,0,8,4,9,9,12,22,18,18,41,45,43,83
SSC40961,20,14,35,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,9,0,0,0,0,0,0,8,5,9,0,0,0,28,19,51
SSC40962,101,77,175,15,17,37,0,0,0,0,0,0,0,0,0,3,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,0,0,0,0,0,0,23,29,47,12,8,16,132,112,244
SSC40963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40964,13,8,21,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,0,0,0,3,5,9,3,0,3,16,15,31
SSC40965,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4
SSC40966,44,40,85,10,4,16,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,0,0,0,0,0,0,11,16,25,0,3,6,64,57,121
SSC40967,150,126,277,41,28,66,0,0,0,0,0,0,0,0,0,12,7,17,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,13,29,4,3,6,3,0,3,63,46,105,14,13,34,224,186,411
SSC40968,21,24,43,10,5,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,12,11,18,0,3,7,36,35,68
SSC40969,18,9,25,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,5,3,11,15,4,15,36,16,53
SSC40970,611,610,1217,62,67,130,34,38,74,23,28,57,38,42,80,633,724,1355,13,12,32,7,12,21,14,13,27,5,7,10,0,0,0,773,888,1658,54,57,113,11,9,26,901,1019,1927,115,125,236,1623,1760,3380
SSC40971,72,62,137,4,0,8,0,0,0,0,0,0,0,0,0,18,17,37,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,26,20,48,4,5,9,0,0,0,30,30,63,7,10,19,113,101,211
SSC40972,872,916,1790,128,126,256,40,40,83,26,34,56,22,23,42,1083,1234,2314,14,12,25,0,0,0,17,14,37,4,4,11,0,0,3,1208,1359,2572,39,65,105,29,25,58,1412,1572,2982,167,173,343,2452,2663,5112
SSC40973,32,22,57,4,3,5,0,0,0,0,0,0,0,0,3,11,10,22,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,17,25,0,0,0,0,0,0,15,21,35,0,0,0,44,44,86
SSC40974,25,14,39,4,0,10,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,0,0,0,0,0,12,6,14,4,3,8,41,27,64
SSC40975,6,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,8,10,19
SSC40976,15,16,24,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,8,0,0,0,0,0,0,6,3,8,0,0,0,21,18,36
SSC40977,14,8,26,4,5,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,6,8,11,21,3,3,12,29,22,48
SSC40978,4,4,11,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,0,0,0,0,0,0,4,5,7,3,0,0,14,10,22
SSC40979,3179,3389,6571,1113,1307,2424,49,53,101,78,76,154,73,65,139,855,987,1838,35,29,65,9,10,19,40,41,89,3,3,7,0,0,0,1142,1268,2408,462,421,884,43,29,74,2762,3030,5788,841,481,1326,6780,6900,13682
SSC40980,368,360,728,53,67,117,0,0,4,3,3,3,3,4,6,73,57,126,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,81,66,152,0,3,3,0,3,3,134,139,274,38,30,72,537,529,1073
SSC40981,44,45,93,3,0,3,0,0,0,0,0,0,0,0,0,9,9,16,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,10,13,21,0,0,0,0,0,0,12,15,25,13,5,22,72,59,135
SSC40982,54,49,105,9,12,26,0,3,4,0,0,0,0,0,3,15,9,30,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,19,17,44,0,0,0,0,0,0,35,33,64,3,6,9,98,84,182
SSC40983,20,20,40,3,3,6,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,7,3,11,3,0,3,30,23,56
SSC40984,60,63,120,10,4,16,0,0,0,0,0,3,0,0,0,10,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,15,0,0,0,0,0,0,21,11,33,8,5,15,91,77,167
SSC40985,10,8,15,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,4,3,5,0,0,0,15,13,24
SSC40986,346,336,681,52,50,98,3,3,7,0,0,3,3,3,3,63,88,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,94,174,8,12,19,0,0,3,137,155,293,38,42,81,520,530,1047
SSC40987,173,139,312,13,12,22,0,0,3,0,0,0,3,0,4,41,30,73,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,44,40,80,0,3,3,0,0,0,59,54,106,16,9,31,251,198,449
SSC40988,191,161,349,22,15,32,0,0,4,0,3,3,0,4,6,115,130,241,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,125,134,260,7,0,3,0,0,3,153,152,304,22,13,37,369,325,696
SSC40989,10,11,28,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,3,3,7,0,0,0,18,19,33
SSC40990,682,860,1543,47,71,116,18,19,31,8,14,21,11,11,19,329,377,707,6,8,15,0,0,0,0,0,0,0,3,3,0,0,0,373,422,795,59,68,122,8,7,11,490,561,1051,70,109,181,1242,1539,2776
SSC40991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SSC40992,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40994,620,662,1279,32,23,56,12,11,23,12,10,21,3,7,7,234,210,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,245,501,56,56,108,6,3,11,350,324,677,37,30,66,1008,1015,2017
SSC40995,20,10,25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,18,10,29
SSC40996,1232,1267,2494,144,142,287,29,26,53,27,24,53,23,22,45,664,723,1383,8,5,15,4,3,3,14,13,26,0,3,3,0,0,0,761,816,1580,29,24,54,12,9,19,950,995,1944,106,114,225,2285,2370,4657
SSC40997,10,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,3,6,0,0,3,10,7,17
SSC40998,59,64,127,0,3,3,0,0,3,0,0,0,0,0,0,16,10,27,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,19,12,33,3,0,4,0,0,0,23,23,40,16,13,32,95,99,201
SSC40999,176,139,316,17,8,23,0,0,3,11,13,19,8,9,12,27,33,56,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,49,48,94,0,3,8,0,0,0,66,61,125,20,14,33,255,221,478
SSC41000,27,25,46,0,0,3,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,4,6,12,0,0,0,29,31,61
SSC41001,218,203,416,6,10,15,7,4,10,0,0,0,0,3,5,55,49,104,3,0,5,0,0,0,3,0,6,0,0,0,0,0,0,63,62,121,0,0,0,0,0,3,74,75,143,28,27,50,313,297,610
SSC41002,1547,1465,3015,532,502,1033,22,19,41,78,73,144,27,24,51,222,240,464,10,11,20,0,3,3,11,12,16,0,3,4,0,0,0,370,379,749,228,145,368,14,14,19,1138,1033,2172,207,215,415,2888,2717,5599
SSC41003,32,28,58,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,3,0,3,0,0,0,9,6,13,7,3,11,43,40,80
SSC41004,61,62,115,0,0,0,0,0,0,0,0,0,0,0,0,19,20,36,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,24,25,46,4,3,4,0,0,3,25,24,56,8,7,16,94,93,185
SSC41005,13,3,17,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,3,0,0,0,0,3,6,0,3,3,15,12,25
SSC41006,29,29,60,0,0,0,0,0,0,0,3,3,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,8,8,0,3,0,31,39,70
SSC41007,5,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,5,6,3,4,11,14,25
SSC41008,62,59,115,0,0,0,3,3,7,3,3,3,4,0,3,16,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,21,47,0,0,0,0,0,0,29,26,50,6,3,11,94,81,178
SSC41009,34,28,61,7,3,7,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,10,8,11,0,0,0,41,38,77
SSC41010,22,14,33,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,4,5,0,0,0,9,8,12,12,8,19,39,32,67
SSC41011,36,20,61,13,11,19,0,0,0,0,0,0,0,0,0,6,6,13,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,10,15,25,0,0,0,0,0,0,20,24,45,14,6,23,71,58,128
SSC41012,436,447,881,29,33,62,5,7,10,6,8,19,0,0,0,118,130,251,5,3,8,0,0,0,0,4,4,0,3,3,0,0,0,142,152,292,45,41,85,3,0,0,216,228,445,21,30,54,675,704,1377
SSC41013,15,13,30,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,4,0,3,19,22,38
SSC41014,520,573,1087,47,65,111,5,3,6,7,9,14,3,8,11,127,149,275,0,0,3,3,0,7,9,3,9,0,0,0,0,0,0,156,174,324,40,32,69,0,0,0,243,271,514,34,32,72,798,873,1669
SSC41015,74,71,142,33,21,53,10,12,24,12,10,22,13,8,27,130,116,248,4,9,13,0,0,0,4,3,11,3,0,3,0,0,0,181,155,338,35,34,67,3,3,12,248,221,470,35,13,47,350,302,660
SSC41016,25,37,65,3,0,3,0,0,0,0,0,0,0,0,0,8,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,11,3,12,3,0,3,39,36,79
SSC41017,369,355,725,45,59,102,6,0,9,8,5,15,0,0,4,83,88,174,0,4,3,0,0,0,3,0,5,3,0,3,0,0,0,111,104,211,0,5,3,0,0,0,155,167,320,59,60,119,584,583,1171
SSC41018,3,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,8,11,15
SSC41019,16,12,34,3,0,6,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,5,7,6,3,6,31,22,50
SSC41020,1440,1488,2926,86,82,169,3,3,10,12,9,21,6,5,7,452,459,920,7,3,11,0,0,4,0,0,0,0,0,0,0,0,0,484,486,973,113,122,231,3,17,18,689,708,1393,106,100,205,2237,2289,4526
SSC41021,21,18,40,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,0,0,0,0,0,0,8,3,12,0,0,0,27,21,47
SSC41022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41023,61,50,111,15,8,22,0,0,0,4,3,8,0,0,0,14,15,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,41,0,0,0,0,0,0,26,32,58,0,3,7,91,87,182
SSC41024,22,19,41,3,0,3,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,5,3,7,0,0,0,23,27,49
SSC41025,36,33,68,4,10,13,0,0,3,0,0,0,0,0,0,44,39,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,42,88,0,7,4,0,0,5,54,57,114,7,11,19,99,96,199
SSC41026,979,1059,2036,45,64,105,13,8,25,11,9,18,8,10,19,507,514,1024,7,7,11,0,0,0,5,9,14,3,3,5,0,0,0,551,566,1112,25,31,56,15,9,22,630,666,1294,105,116,222,1719,1842,3558
SSC41027,14,11,25,3,0,6,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,7,4,10,0,0,0,21,15,36
SSC41028,398,418,811,111,121,233,6,7,12,16,11,22,6,3,9,152,183,337,3,3,4,0,0,3,0,6,9,0,0,0,0,0,0,187,212,400,13,11,20,4,5,11,309,355,661,50,52,103,757,820,1574
SSC41029,1128,1260,2386,165,165,334,83,79,156,95,104,200,52,48,101,861,936,1798,29,29,57,5,22,26,32,41,74,19,17,39,0,0,0,1189,1268,2455,460,438,895,16,17,26,1819,1891,3708,358,332,692,3312,3480,6791
SSC41030,114,113,227,12,19,34,8,8,9,3,0,3,4,3,5,65,67,137,0,0,3,0,0,0,4,4,9,0,0,0,0,0,0,82,82,166,0,4,3,0,4,3,99,105,206,16,17,37,235,240,474
SSC41031,7,9,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,3,3,3,11,16,16,28
SSC41032,593,640,1230,62,58,119,12,9,21,5,6,12,10,10,23,248,246,496,4,4,12,3,3,3,8,7,16,0,0,3,0,0,0,293,287,584,36,38,72,12,6,14,402,389,785,86,78,161,1077,1109,2181
SSC41033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6
SSC41034,1811,1858,3670,184,179,357,29,17,45,9,10,22,13,13,26,380,408,789,5,4,11,0,3,5,9,3,15,5,0,5,0,0,0,449,467,910,57,55,109,13,6,12,703,697,1399,123,136,257,2632,2695,5323
SSC41035,157,156,308,21,39,57,0,0,0,0,0,0,4,3,11,37,42,85,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,45,50,93,0,3,3,0,0,0,65,89,159,27,26,53,254,273,520
SSC41036,739,843,1581,88,129,216,12,18,27,4,8,12,11,9,28,325,381,707,0,7,8,0,0,4,0,3,5,0,0,0,0,0,0,357,430,790,96,93,189,30,54,79,571,710,1273,97,126,224,1407,1675,3075
SSC41037,118,99,216,6,4,12,0,0,3,0,3,3,3,3,9,46,28,73,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,53,33,90,0,0,0,0,0,0,65,40,105,23,7,29,196,153,351
SSC41038,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,13
SSC41039,5,6,10,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,3,4,6,6,16
SSC41040,80,84,158,15,7,29,0,0,0,0,3,3,0,0,3,16,18,36,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20,25,44,0,0,0,0,0,0,42,33,74,13,10,28,130,124,257
SSC41041,758,788,1545,58,65,121,11,12,28,15,22,39,13,17,27,481,506,982,3,4,8,0,0,0,4,6,13,3,4,4,0,0,0,536,568,1106,182,210,388,20,15,31,796,854,1649,795,303,1101,2347,1941,4292
SSC41042,1048,1066,2109,178,197,370,40,32,70,34,33,68,22,27,52,1014,1115,2133,11,4,14,8,3,12,19,17,34,16,9,19,0,0,0,1161,1241,2401,231,264,495,13,32,43,1581,1731,3311,140,141,277,2769,2936,5702
