SSC_CODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC40105,34,21,55,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,6,39,27,72
SSC40106,15,17,39,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,20,17,37
SSC40107,573,546,1124,13,6,24,0,0,0,0,0,0,0,0,0,28,36,60,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,32,37,64,0,3,0,0,0,0,40,46,92,37,42,75,649,632,1285
SSC40108,662,682,1345,31,32,63,3,3,3,0,3,6,4,3,5,47,48,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,56,114,7,10,13,4,3,15,102,110,206,39,50,91,802,844,1643
SSC40109,730,743,1474,16,17,29,8,10,15,0,6,6,4,0,3,104,105,203,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,114,115,229,16,19,34,0,3,3,146,153,298,59,80,141,934,981,1917
SSC40110,19,17,35,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,5,6,0,0,0,22,19,44
SSC40111,26,18,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,30,23,48
SSC40112,10,13,21,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,3,3,6,0,0,7,15,14,36
SSC40113,25,17,44,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,3,3,4,4,3,8,27,29,55
SSC40114,34,19,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,3,6,6,3,7,43,30,70
SSC40115,11,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,3,3,22,15,36
SSC40116,23,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,25,51
SSC40117,1681,1796,3477,35,43,79,0,3,4,3,3,3,0,0,0,131,142,273,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,135,152,287,25,23,48,3,4,9,200,216,420,134,110,246,2017,2126,4142
SSC40118,1816,1652,3467,109,67,179,5,15,17,7,6,18,4,7,13,205,150,354,4,4,8,0,0,0,0,0,3,0,0,0,0,0,0,231,184,411,82,81,160,6,4,9,421,339,763,193,148,337,2429,2143,4577
SSC40119,2566,2732,5293,142,145,290,23,18,36,19,26,43,4,19,24,409,460,866,3,7,11,0,0,0,11,6,17,3,3,5,0,0,0,467,532,1001,13,16,32,11,3,14,636,707,1338,223,230,452,3425,3662,7086
SSC40120,169,158,326,3,3,3,0,0,0,0,0,0,0,0,0,15,15,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,31,0,0,0,0,0,0,18,16,38,7,10,15,189,191,383
SSC40121,11,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,10,11,22
SSC40122,115,97,216,8,3,6,0,3,5,0,0,0,0,0,0,17,6,28,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,23,12,35,0,0,0,0,0,0,31,20,48,17,14,34,166,128,299
SSC40123,38,28,66,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,3,4,9,0,5,4,41,40,77
SSC40124,144,127,266,3,4,5,0,0,3,0,0,0,0,0,0,10,19,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,28,5,3,4,0,0,0,17,22,44,9,8,22,175,157,328
SSC40125,12,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,15,20,35
SSC40126,15,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,4,4,14,21,31
SSC40127,225,216,441,11,7,22,0,0,0,0,0,0,0,0,0,12,18,36,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,22,39,0,0,0,0,0,0,30,31,61,10,6,14,265,250,516
SSC40128,24,21,44,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,28,22,50
SSC40129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40130,12,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,14
SSC40131,106,69,181,0,0,0,0,0,0,7,3,8,4,3,9,16,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,22,47,0,0,0,0,0,0,24,22,47,24,15,46,160,109,269
SSC40132,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,7,3,14
SSC40133,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,15
SSC40134,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,8,3,5
SSC40135,91,91,180,3,4,8,0,0,0,0,0,0,0,0,0,3,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,0,0,0,0,0,0,6,14,21,4,8,16,106,110,220
SSC40136,52,50,101,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,3,3,5,7,0,9,63,58,122
SSC40137,21,14,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,16,42
SSC40138,224,226,449,3,7,13,0,0,0,0,0,0,0,0,0,9,12,20,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,13,22,0,0,0,0,0,0,11,19,38,11,19,35,251,269,519
SSC40139,12,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,18
SSC40140,8,3,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,7,0,4,0,0,0,16,3,18
SSC40141,30,24,56,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,0,0,0,0,0,4,7,6,0,0,4,37,31,67
SSC40142,1122,1064,2183,135,99,235,4,3,6,14,11,18,7,10,12,46,43,83,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,67,67,128,16,16,37,0,0,0,212,185,400,185,149,330,1517,1399,2914
SSC40143,15,21,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,18,23,44
SSC40144,19,17,32,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,3,4,3,0,0,5,25,20,42
SSC40145,405,390,792,35,31,61,0,0,0,0,0,0,3,0,0,20,21,45,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,25,50,0,0,0,0,0,0,59,50,112,27,15,45,487,457,949
SSC40146,288,260,551,14,10,24,3,0,3,0,0,3,7,4,8,89,100,188,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,104,106,212,13,12,20,0,0,0,126,132,259,56,38,92,472,435,898
SSC40147,18,22,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,22,48
SSC40148,70,56,123,4,0,4,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,3,3,10,6,3,11,82,61,138
SSC40149,11,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,16,11,30
SSC40150,25,14,38,3,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,5,5,13,3,0,4,34,23,54
SSC40151,71,80,155,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,0,0,0,0,0,0,6,8,12,10,6,21,90,95,181
SSC40152,11,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,20
SSC40153,1338,1312,2645,24,42,66,3,10,14,0,0,3,0,0,0,109,118,228,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,119,132,248,27,30,58,4,3,11,178,206,381,133,129,258,1641,1646,3288
SSC40154,9,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,21
SSC40155,26,21,44,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,4,3,6,0,0,0,29,27,52
SSC40156,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4
SSC40157,40,29,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,6,5,44,35,77
SSC40158,1419,1520,2943,29,36,68,5,3,8,3,3,3,4,5,6,118,132,244,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,130,140,270,3,12,16,3,0,3,166,190,361,112,98,204,1701,1809,3509
SSC40159,13,17,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,18,19,36
SSC40160,1307,1499,2805,48,32,79,6,6,11,5,9,13,0,0,3,149,155,299,3,0,4,0,0,0,3,0,9,3,0,4,0,0,0,170,173,347,27,31,62,3,7,9,250,246,494,114,131,244,1666,1877,3543
SSC40161,40,33,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,33,72
SSC40162,40,37,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,3,3,0,5,46,36,89
SSC40163,128,103,235,7,3,10,0,0,0,0,0,3,0,0,0,3,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,16,0,0,0,0,0,0,12,15,25,14,10,22,152,128,277
SSC40164,1548,1571,3117,47,44,91,11,9,17,4,3,7,3,4,9,247,248,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,263,528,45,33,77,3,3,3,360,339,703,124,149,267,2026,2059,4082
SSC40165,1174,1237,2409,34,47,78,4,7,13,12,6,13,0,6,5,273,297,564,4,3,7,0,0,0,4,0,4,0,3,3,0,0,0,291,318,613,53,44,97,9,7,12,390,411,801,141,165,304,1701,1809,3510
SSC40166,32,23,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,6,7,4,9,14,37,36,76
SSC40167,1815,1761,3581,48,50,91,9,7,22,3,7,17,3,0,3,273,234,508,3,0,5,4,0,4,0,0,0,0,0,0,0,0,0,297,260,554,84,106,191,3,3,3,429,416,840,159,146,299,2402,2326,4724
SSC40168,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5
SSC40169,6,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12
SSC40170,22,19,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,23,50
SSC40171,26,23,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,32,27,57
SSC40172,91,96,194,6,3,7,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,3,3,0,3,14,8,22,9,11,20,117,119,236
SSC40173,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8
SSC40174,166,164,333,0,6,8,0,0,0,0,0,0,0,0,0,17,21,39,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,20,24,36,0,0,0,0,0,0,17,27,47,27,21,46,213,214,430
SSC40175,19,19,40,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,25,20,44
SSC40176,84,91,182,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,3,3,5,6,13,97,102,195
SSC40177,21,14,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,23,17,37
SSC40178,75,64,147,3,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,4,5,15,9,17,89,78,170
SSC40179,20,23,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25,42
SSC40180,19,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,13,27
SSC40181,90,106,199,0,0,0,0,0,0,3,3,3,0,0,0,11,9,19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,14,25,0,0,0,0,0,0,18,14,30,9,9,15,114,123,242
SSC40182,60,55,112,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,7,0,8,0,3,3,62,56,125
SSC40183,15,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,12,9,24
SSC40184,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9
SSC40185,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,7,12
SSC40186,19,23,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,25,25,51
SSC40187,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
SSC40188,48,46,94,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8,0,0,0,0,0,0,6,3,10,3,9,9,54,55,113
SSC40189,8,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,12
SSC40190,85,61,145,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,9,0,6,10,11,19,96,76,170
SSC40191,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
SSC40192,1136,1215,2344,31,34,60,4,7,13,3,0,6,3,0,3,134,137,271,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,144,149,296,25,31,56,0,0,0,199,219,416,65,76,140,1394,1499,2896
SSC40193,408,456,861,23,30,57,3,0,3,0,0,0,0,3,3,27,21,47,0,3,4,0,0,0,0,0,0,3,3,4,0,0,0,30,35,66,0,0,0,0,5,4,59,66,128,56,53,113,525,573,1096
SSC40194,5,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,12
SSC40195,47,41,89,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,7,0,0,0,0,0,0,8,4,9,0,7,4,56,45,106
SSC40196,2470,2578,5046,59,54,113,13,9,22,3,8,10,4,0,6,241,276,522,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,268,303,572,15,34,51,4,9,17,350,401,756,215,224,440,3030,3205,6238
SSC40197,185,165,347,3,9,11,0,0,0,0,0,0,0,0,0,7,7,11,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,11,8,21,0,0,0,0,0,0,19,16,33,24,12,35,218,188,409
SSC40198,33,25,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,34,24,57
SSC40199,155,118,274,3,12,15,0,0,0,0,0,0,0,0,0,17,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,25,0,0,0,0,0,0,23,14,37,224,15,238,402,151,548
SSC40200,18,19,36,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,3,4,6,0,0,3,19,22,45
SSC40201,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9
SSC40202,6,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,7,17
SSC40203,243,232,472,3,7,9,0,0,3,0,0,0,0,0,0,25,35,59,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,33,64,0,0,0,4,3,7,33,46,81,38,19,54,312,297,609
SSC40204,14,26,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,20,24,49
SSC40205,61,58,115,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,4,5,9,76,60,134
SSC40206,49,48,98,0,4,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,6,12,8,19,67,64,124
SSC40207,4,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,14
SSC40208,12,17,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,17,18,30
SSC40209,123,112,237,4,5,11,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,0,0,0,0,0,0,6,14,20,17,13,32,146,140,287
SSC40210,1186,1218,2406,42,40,78,7,3,9,9,3,8,8,3,11,149,156,303,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,173,170,345,32,47,76,3,0,4,243,262,505,101,100,206,1535,1579,3110
SSC40211,3070,3354,6419,78,76,151,10,7,20,9,7,16,8,10,20,375,344,718,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,402,374,774,94,87,176,6,10,13,579,541,1122,263,255,524,3913,4151,8060
SSC40212,32,23,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,23,54
SSC40213,67,51,116,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,9,12,18,76,63,140
SSC40214,0,0,0,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,0,0,3,3,8
SSC40215,13,15,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,33
SSC40216,11,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,11,10,24
SSC40217,9,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,10
SSC40218,25,18,40,0,0,3,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,5,6,3,3,4,29,24,58
SSC40219,23,17,41,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,4,10,4,3,8,33,26,54
SSC40220,113,98,208,3,8,5,0,0,0,0,0,0,0,0,0,13,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,21,0,0,0,0,0,0,15,19,35,8,10,19,139,121,260
