SSC_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
SSC40459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40460,0,0,0,0,0,0,0,0,0,3,0,0,0,0,20,21,0,0,0,0,0,0,0,0,0,5,0,3,61,8,0,20,3,40,3,21,0,62,20,239
SSC40461,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,9,3,12,0,4,0,17,0,55
SSC40462,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,19,0,0,0,0,0,0,0,0,0,3,3,6,42,11,3,28,3,29,3,22,3,137,12,291
SSC40463,0,3,0,25,3,0,0,0,0,0,0,0,0,11,23,42,0,0,0,0,0,0,0,0,0,4,6,9,96,35,3,55,8,48,4,52,4,377,38,727
SSC40464,0,6,0,42,0,0,0,0,0,0,0,0,0,4,25,35,0,0,0,0,0,0,0,0,0,3,0,4,87,8,0,45,6,23,9,31,0,162,33,408
SSC40465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,3,0,3,0,19
SSC40466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
SSC40467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40469,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,8,0,7,0,44,3,70
SSC40470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,20,8,0,17,0,9,0,3,0,23,4,81
SSC40471,0,0,0,10,0,0,0,0,0,0,0,0,0,3,21,29,0,0,0,0,0,0,0,0,0,5,3,9,101,23,0,117,4,49,4,50,4,281,31,672
SSC40472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,7,0,14
SSC40474,0,0,0,8,0,0,0,0,0,0,0,0,0,0,14,17,0,0,0,0,0,0,0,0,0,3,3,5,41,5,0,40,3,25,3,19,0,90,16,247
SSC40475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,3,13,0,0,15,4,11,0,8,0,32,8,82
SSC40476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,14
SSC40477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,8,0,23
SSC40478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,4,0,4,0,34,0,62
SSC40479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,6,3,15
SSC40480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC40482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SSC40487,0,3,0,30,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,3,30,19,3,28,0,20,0,13,0,56,12,178
SSC40488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC40489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,16
SSC40490,0,0,0,5,0,0,0,0,0,0,0,0,0,7,14,15,0,0,0,0,0,0,0,0,0,3,0,3,66,16,0,40,4,35,4,18,4,115,12,321
SSC40491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC40492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,3,12,7,0,20,0,16,0,7,3,53,8,115
SSC40493,0,0,0,10,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,61,17,4,34,0,35,0,14,0,70,14,254
SSC40494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,12,0,10,0,3,0,17,7,64
SSC40495,0,8,0,29,0,0,0,0,0,0,0,0,0,0,17,14,0,0,0,0,0,0,0,0,0,0,0,0,28,7,0,21,0,17,0,33,0,74,16,194
SSC40496,0,0,0,4,0,0,0,0,0,0,0,0,0,0,17,15,0,0,0,0,0,0,0,0,0,0,0,0,38,9,0,25,4,14,0,20,10,106,17,239
SSC40497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,0,3,0,6,0,18,3,52
SSC40498,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,16,4,8,0,10,0,26,3,84
SSC40499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40500,0,12,0,53,0,0,0,0,0,0,0,0,0,0,36,39,0,0,0,0,0,0,0,0,0,3,0,3,80,20,4,57,3,60,3,34,10,156,39,460
SSC40501,0,0,0,35,0,0,0,0,0,0,0,0,0,3,26,29,0,0,0,0,0,0,0,0,0,0,0,4,96,26,3,69,9,44,0,32,0,126,30,422
SSC40502,0,5,0,55,3,0,0,0,0,0,0,0,0,0,49,52,0,0,0,0,0,0,0,0,0,0,3,4,179,25,8,128,11,77,3,53,8,219,53,771
SSC40503,0,3,0,26,0,0,0,0,0,0,0,0,0,0,19,21,0,0,0,0,0,0,0,0,0,0,0,4,54,8,0,38,4,31,0,29,0,87,23,286
SSC40504,0,3,0,31,3,0,0,3,0,0,0,0,0,4,31,39,3,0,0,0,0,0,0,0,0,5,4,8,138,28,0,74,4,45,3,33,9,220,37,590
SSC40505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,6
SSC40506,0,0,0,12,0,0,0,0,0,0,0,0,0,3,16,19,0,0,0,0,0,0,0,0,0,0,0,0,33,8,0,16,3,19,0,23,0,105,17,229
SSC40507,0,12,0,40,3,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,3,36,10,0,18,0,25,0,21,5,105,8,233
SSC40508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,0,5,0,3,0,29,0,56
SSC40509,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,5,18,7,0,32,0,7,0,5,0,40,8,123
SSC40510,0,0,0,4,0,0,0,0,0,0,0,0,0,0,19,22,0,0,0,0,0,0,0,0,0,3,3,4,40,6,3,17,0,14,0,12,0,108,20,221
SSC40511,0,4,0,49,0,0,0,3,0,0,0,0,0,12,46,61,0,0,0,0,0,0,0,0,0,11,4,10,230,33,3,152,12,111,3,69,11,477,52,1160
SSC40512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,4,0,3,0,4,0,17,0,47
SSC40513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8
SSC40514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40515,0,0,0,37,3,0,0,0,0,0,0,0,0,3,19,26,0,0,0,0,0,0,0,0,0,0,0,0,97,14,0,50,6,28,3,23,0,74,19,317
SSC40516,0,3,0,5,0,0,0,0,0,0,0,0,0,4,7,16,0,0,0,0,0,0,0,0,0,9,5,15,15,10,0,16,0,17,0,27,4,282,21,385
SSC40517,0,0,0,3,0,0,0,3,0,0,0,0,0,17,16,30,0,0,0,0,0,0,0,0,0,12,4,14,20,20,0,25,0,15,6,29,8,224,22,358
SSC40518,0,4,0,3,0,0,0,0,0,0,0,0,0,4,5,12,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,9,0,7,0,17,0,127,10,193
SSC40519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,14,0,10,4,16,4,90,10,162
SSC40520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,3,3,26
SSC40522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,12
SSC40524,0,0,0,42,0,0,0,0,0,0,0,0,0,7,30,42,0,0,0,0,0,0,0,0,0,9,0,11,129,23,3,65,13,46,4,60,7,306,33,691
SSC40525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,19
SSC40526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,11
SSC40527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9
SSC40528,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,0,3,0,0,63,15,0,35,5,26,0,19,0,73,12,252
SSC40529,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,8,0,0,0,3,0,9,7,44
SSC40530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,29,7,0,15,0,18,3,6,0,37,10,130
SSC40531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,7
SSC40532,0,0,0,28,3,0,0,0,0,0,0,0,0,7,50,54,0,0,0,0,0,0,0,0,0,7,4,13,204,18,3,139,13,105,5,50,8,241,52,846
SSC40533,0,0,0,6,0,0,0,0,0,0,0,0,0,0,17,15,0,0,0,0,0,0,0,0,0,0,0,0,66,19,0,61,4,40,4,28,10,103,17,358
SSC40534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,11
SSC40535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,11,0,4,4,10,0,40,7,94
SSC40537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,10
SSC40538,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,30,0,0,0,0,0,0,0,0,0,5,4,8,62,24,3,50,8,48,3,34,3,179,26,438
SSC40539,0,0,0,3,0,0,0,0,0,0,0,0,0,5,9,19,0,0,0,0,0,0,0,0,0,0,3,6,29,13,0,49,3,29,3,34,10,145,19,330
SSC40540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
SSC40541,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,6,0,3,0,3,0,19,3,53
SSC40542,0,4,0,22,0,0,0,0,0,0,0,0,0,3,16,21,0,0,0,0,0,0,0,0,0,4,0,4,50,15,0,36,5,25,3,26,4,148,20,326
SSC40543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,14
SSC40544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,7,0,21
SSC40545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40547,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,8,0,27
SSC40548,0,0,0,37,0,0,0,4,0,3,0,0,0,4,87,109,0,0,0,4,0,3,0,0,0,9,6,15,276,46,10,239,23,166,12,90,12,485,96,1460
SSC40549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,4,0,11
SSC40551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC40552,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,14,0,9,0,7,0,17,12,68
SSC40553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,3,7
SSC40555,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,34,8,0,23,3,15,0,4,0,42,6,135
SSC40556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
SSC40557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40558,0,3,0,22,3,0,0,0,0,0,0,0,0,8,56,74,0,0,3,0,0,0,0,0,0,9,5,13,281,46,9,190,15,130,10,102,10,505,68,1374
SSC40559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,13,0,24
SSC40560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,7,0,8,0,3,0,16,0,43
SSC40562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,12
SSC40563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,3,0,0,0,0,0,5,0,22
SSC40564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,15
SSC40565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,5,0,6,3,28
SSC40566,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,5,0,4,0,7,0,5,7,49
SSC40567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,4,0,16
SSC40568,0,7,0,31,0,0,0,0,0,0,0,3,0,0,11,21,0,0,0,0,0,0,0,0,0,0,3,4,22,3,0,43,3,11,3,28,3,68,18,203
SSC40569,0,0,0,13,0,0,0,0,0,0,0,0,0,4,11,23,0,0,0,0,0,0,0,0,0,0,0,3,46,23,3,39,3,37,0,33,5,130,13,334
SSC40570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
SSC40571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
SSC40572,0,3,0,3,0,0,0,0,0,0,0,0,0,3,19,24,0,0,0,0,0,0,0,0,0,10,6,17,23,11,4,35,0,14,3,30,3,195,22,339
SSC40573,0,9,0,36,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,16,7,0,20,3,23,0,9,0,86,7,176
SSC40574,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,18,7,0,18,0,12,0,5,0,38,6,101
SSC40575,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,4,0,3,0,29,3,55
SSC40576,0,0,0,5,0,0,0,0,0,0,0,0,0,4,17,22,0,0,0,0,0,0,0,0,0,4,6,12,63,13,3,39,8,35,0,40,3,150,21,373
SSC40577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,16,0,13,0,3,0,35,9,102
SSC40578,0,4,0,56,3,0,0,3,0,0,0,0,0,0,35,39,0,0,0,0,0,0,0,0,0,4,3,3,144,27,8,71,6,47,3,55,9,224,37,622
SSC40579,0,0,0,21,0,0,0,0,0,0,0,0,0,3,17,17,0,0,0,0,0,0,0,0,0,0,3,3,61,14,0,42,3,29,5,9,5,72,21,250
SSC40580,0,0,0,9,0,0,0,0,0,0,0,0,0,0,18,19,0,0,0,0,0,0,0,0,0,0,0,3,56,13,3,44,3,26,0,14,3,45,18,227
SSC40581,0,0,0,39,0,0,0,0,0,0,0,0,0,8,26,35,0,0,0,0,0,0,0,0,0,8,3,6,161,22,3,109,5,77,8,68,12,299,32,791
SSC40582,0,0,0,11,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,16,4,13,0,14,0,38,7,115
SSC40583,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,3,0,0,0,15,3,46
SSC40584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,13
SSC40585,0,0,0,3,0,0,0,0,3,0,0,0,0,0,32,37,0,0,0,0,0,0,0,0,0,0,0,6,107,20,3,84,8,53,5,36,7,165,35,523
SSC40586,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,3,0,3,79,14,5,41,4,37,5,27,4,103,12,317
SSC40587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,4,0,3,3,6,0,11,0,0,0,6,0,110,8,141
SSC40588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
SSC40589,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,3,18,10,0,13,0,7,3,8,0,28,7,87
SSC40590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,3,5,16
SSC40592,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,22,0,0,0,0,0,0,0,0,0,3,3,9,25,17,0,14,0,16,0,26,0,150,21,278
SSC40593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,3,4,17
SSC40594,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,6,0,3,0,7,0,31,5,70
SSC40595,0,0,0,7,0,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,0,0,0,0,0,3,3,9,72,20,0,45,3,22,0,22,4,125,19,331
SSC40596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,3,0,0,0,14
SSC40597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9
SSC40599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11
SSC40600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40601,0,0,0,5,0,0,0,0,0,3,0,0,0,13,37,50,0,0,0,0,0,0,0,0,0,8,3,9,131,31,7,106,9,87,4,64,6,477,43,959
SSC40602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SSC40603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,4,0,5,0,4,0,15,0,56
SSC40606,0,8,0,24,0,0,0,0,0,0,0,0,0,3,13,24,0,0,0,0,0,0,0,0,0,0,0,4,46,21,3,32,3,25,3,23,0,177,11,348
SSC40607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,0,18
SSC40608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,4,0,8,0,11,3,24,0,57
SSC40610,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,0,0,0,0,0,0,0,0,0,3,3,3,79,13,3,55,3,42,3,38,4,142,14,401
SSC40611,0,3,0,39,0,0,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,0,0,0,0,0,39,10,0,27,4,17,0,15,0,65,12,187
SSC40612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,0,0,3,0,20
SSC40613,0,0,0,0,0,0,0,3,0,3,0,0,0,11,35,51,0,0,0,3,0,0,0,0,0,6,3,12,141,32,7,120,9,77,5,64,13,469,46,970
