SSC_CODE_2016,M_Mng_0,M_Mng_1_15,M_Mng_16_24,M_Mng_25_34,M_Mng_35_39,M_Mng_40,M_Mng_41_48,M_Mng_49over,M_Mng_hours_NS,M_Mng_Tot,M_Pro_0,M_Pro_1_15,M_Pro_16_24,M_Pro_25_34,M_Pro_35_39,M_Pro_40,M_Pro_41_48,M_Pro_49over,M_Pro_hours_NS,M_Pro_Tot,M_TTW_0,M_TTW_1_15,M_TTW_16_24,M_TTW_25_34,M_TTW_35_39,M_TTW_40,M_TTW_41_48,M_TTW_49over,M_TTW_hours_NS,M_TTW_Tot,M_CPS_0,M_CPS_1_15,M_CPS_16_24,M_CPS_25_34,M_CPS_35_39,M_CPS_40,M_CPS_41_48,M_CPS_49over,M_CPS_hours_NS,M_CPS_Tot,M_CA_0,M_CA_1_15,M_CA_16_24,M_CA_25_34,M_CA_35_39,M_CA_40,M_CA_41_48,M_CA_49over,M_CA_hours_NS,M_CA_Tot,M_Sal_0,M_Sal_1_15,M_Sal_16_24,M_Sal_25_34,M_Sal_35_39,M_Sal_40,M_Sal_41_48,M_Sal_49over,M_Sal_hours_NS,M_Sal_Tot,M_MOD_0,M_MOD_1_15,M_MOD_16_24,M_MOD_25_34,M_MOD_35_39,M_MOD_40,M_MOD_41_48,M_MOD_49over,M_MOD_hours_NS,M_MOD_Tot,M_Lab_0,M_Lab_1_15,M_Lab_16_24,M_Lab_25_34,M_Lab_35_39,M_Lab_40,M_Lab_41_48,M_Lab_49over,M_Lab_hours_NS,M_Lab_Tot,M_ID_NS_0,M_ID_NS_1_15,M_ID_NS_16_24,M_ID_NS_25_34,M_ID_NS_35_39,M_ID_NS_40,M_ID_NS_41_48,M_ID_NS_49over,M_ID_NS_hours_NS,M_ID_NS_Tot,M_Tot_0,M_Tot_1_15,M_Tot_16_24,M_Tot_25_34,M_Tot_35_39,M_Tot_40,M_Tot_41_48,M_Tot_49over,M_Tot_hours_NS,M_Tot_Tot,F_Mng_0,F_Mng_1_15,F_Mng_16_24,F_Mng_25_34,F_Mng_35_39,F_Mng_40,F_Mng_41_48,F_Mng_49over,F_Mng_hours_NS,F_Mng_Tot,F_Pro_0,F_Pro_1_15,F_Pro_16_24,F_Pro_25_34,F_Pro_35_39,F_Pro_40,F_Pro_41_48,F_Pro_49over,F_Pro_hours_NS,F_Pro_Tot,F_TTW_0,F_TTW_1_15,F_TTW_16_24,F_TTW_25_34,F_TTW_35_39,F_TTW_40,F_TTW_41_48,F_TTW_49over,F_TTW_hours_NS,F_TTW_Tot,F_CPS_0,F_CPS_1_15,F_CPS_16_24,F_CPS_25_34,F_CPS_35_39,F_CPS_40,F_CPS_41_48,F_CPS_49over,F_CPS_hours_NS,F_CPS_Tot,F_CA_0,F_CA_1_15,F_CA_16_24,F_CA_25_34,F_CA_35_39,F_CA_40,F_CA_41_48,F_CA_49over,F_CA_hours_NS,F_CA_Tot,F_Sal_0,F_Sal_1_15,F_Sal_16_24,F_Sal_25_34,F_Sal_35_39,F_Sal_40,F_Sal_41_48,F_Sal_49over,F_Sal_hours_NS,F_Sal_Tot,F_MOD_0,F_MOD_1_15,F_MOD_16_24,F_MOD_25_34,F_MOD_35_39,F_MOD_40,F_MOD_41_48,F_MOD_49over,F_MOD_hours_NS,F_MOD_Tot,F_Lab_0,F_Lab_1_15,F_Lab_16_24,F_Lab_25_34,F_Lab_35_39,F_Lab_40,F_Lab_41_48,F_Lab_49over,F_Lab_hours_NS,F_Lab_Tot,F_ID_NS_0,F_ID_NS_1_15,F_ID_NS_16_24,F_ID_NS_25_34,F_ID_NS_35_39,F_ID_NS_40,F_ID_NS_41_48,F_ID_NS_49over,F_ID_NS_hours_NS,F_ID_NS_Tot,F_Tot_0,F_Tot_1_15,F_Tot_16_24,F_Tot_25_34,F_Tot_35_39,F_Tot_40,F_Tot_41_48,F_Tot_49over,F_Tot_hours_NS,F_Tot_Tot
SSC41370,0,0,0,0,0,6,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,5,0,17,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,17
SSC41371,3,3,5,0,20,27,30,76,0,154,4,24,14,16,29,64,31,71,3,262,0,4,6,9,3,18,8,19,3,70,0,11,6,0,0,7,3,3,0,38,0,3,0,0,10,7,0,10,0,35,0,5,5,0,10,7,4,11,0,45,0,3,0,0,6,4,4,8,0,20,0,11,6,3,6,5,0,3,0,38,0,3,0,0,0,0,0,0,6,7,10,72,42,38,87,134,86,196,12,668,3,5,7,5,14,16,16,21,0,86,10,24,57,48,48,47,18,27,7,296,5,9,3,5,4,0,4,0,0,30,0,32,14,14,8,4,5,3,0,79,3,23,15,29,27,10,6,11,0,122,0,28,10,3,7,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,9,24,126,110,109,104,86,49,58,8,683
SSC41372,0,0,0,0,8,8,10,17,0,49,3,0,0,0,13,5,3,10,0,35,8,3,4,7,32,33,13,34,4,142,0,3,0,0,12,9,5,11,0,48,0,0,0,3,5,0,0,6,0,23,0,13,0,8,4,3,0,3,0,37,3,6,5,3,29,12,17,46,3,120,4,13,5,0,7,15,3,9,6,61,0,0,0,0,0,0,0,6,0,8,20,35,19,19,124,94,54,148,13,515,8,3,4,9,12,4,3,6,0,48,8,8,15,17,19,13,9,13,3,99,0,3,0,0,9,4,3,0,0,20,11,9,17,20,18,6,3,8,0,110,5,14,20,21,45,18,4,4,0,134,0,13,24,22,12,6,5,3,0,85,0,0,0,0,0,0,0,0,0,7,4,12,7,8,7,0,0,0,0,34,0,0,0,0,0,0,0,0,0,9,36,64,88,96,126,51,33,43,3,533
SSC41373,3,0,0,0,0,4,3,3,0,13,0,3,0,0,0,0,0,0,0,3,0,0,0,0,8,4,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,3,3,0,13,0,3,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,4,8,0,0,10,13,11,15,0,58,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,3,11,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,3,0,0,0,14,0,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,12,0,6,9,11,3,4,3,50
SSC41374,0,0,0,0,0,8,0,8,0,20,3,0,0,0,3,4,0,3,0,10,0,0,0,0,7,9,8,7,0,29,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,3,3,3,0,13,0,3,0,8,7,11,3,0,0,35,0,0,0,0,0,0,0,0,0,0,7,10,3,10,24,32,13,34,0,131,0,0,0,5,0,3,4,0,0,9,4,0,7,5,4,3,3,0,0,20,0,3,0,8,0,0,0,0,0,9,0,3,8,3,0,0,0,0,0,19,0,3,5,3,4,3,0,3,0,20,0,3,3,5,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11,13,22,22,11,17,5,3,0,107
SSC41375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC41376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41377,0,0,0,0,0,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,15
SSC41378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
SSC41379,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,3,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,8,4,10,0,37,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,4,4,3,7,0,0,0,29
SSC41380,0,3,4,3,11,16,14,28,0,73,4,11,5,10,21,33,10,26,0,121,0,3,0,0,3,8,7,3,0,20,0,4,0,7,0,0,3,3,0,18,0,4,4,0,6,3,0,3,0,21,0,8,0,0,0,3,0,7,0,25,0,0,0,0,0,0,0,0,0,4,0,3,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,12,36,21,26,36,57,32,70,3,294,0,0,0,6,8,10,7,9,0,42,4,14,18,17,15,13,16,11,0,114,0,0,0,0,0,0,0,0,0,4,0,24,5,7,0,0,0,0,0,39,5,6,5,10,13,7,3,0,0,54,0,9,4,5,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,12,64,40,47,44,39,26,22,0,293
SSC41381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41382,3,5,3,13,25,37,39,63,3,186,0,8,5,11,27,32,20,33,0,145,14,18,21,25,68,77,47,67,7,342,3,12,5,10,18,6,4,11,0,72,0,3,7,4,17,18,10,11,0,78,0,19,6,10,17,12,14,12,3,103,12,8,6,9,42,26,19,63,3,195,5,27,15,24,64,50,20,19,4,235,3,3,0,0,0,0,0,3,3,15,45,110,77,115,275,269,177,284,20,1367,0,11,11,21,17,21,8,19,0,98,11,28,50,58,37,44,17,22,3,264,0,7,16,15,19,3,6,3,0,78,19,65,63,69,43,15,12,11,0,292,16,49,41,64,50,39,13,13,0,274,4,40,24,30,26,11,3,0,0,147,3,10,0,3,7,0,3,0,0,24,0,44,30,29,15,5,5,5,4,134,6,3,0,0,0,3,0,0,3,11,68,247,236,288,210,136,63,71,12,1330
SSC41383,3,3,0,3,11,12,14,27,3,69,0,0,4,0,6,9,3,6,0,33,3,4,9,7,10,16,12,16,0,82,0,3,0,3,3,0,0,0,0,12,0,3,0,0,3,0,0,0,0,9,0,4,0,3,3,0,0,4,0,23,0,8,0,3,4,9,3,5,0,38,7,11,11,8,5,5,3,13,9,68,0,0,0,0,0,0,0,3,6,11,16,35,27,27,49,58,39,79,16,343,0,3,3,4,3,3,8,6,0,37,3,4,6,5,10,9,9,11,0,56,0,0,3,3,4,0,0,0,0,13,3,4,14,12,6,0,0,0,0,47,0,7,9,13,6,7,3,0,0,45,3,14,6,8,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,18,8,4,0,0,0,3,3,35,0,0,0,0,0,0,0,0,0,0,11,52,49,54,30,24,22,21,4,270
SSC41384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,15
SSC41385,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41388,0,0,0,3,11,11,19,20,0,63,3,12,5,4,29,20,13,17,3,98,3,7,6,13,20,25,11,12,0,100,0,15,3,16,9,4,0,0,0,58,0,0,6,3,23,18,0,3,0,48,0,10,7,5,6,3,3,5,0,37,3,0,3,4,7,3,8,6,0,38,0,25,15,15,9,14,3,0,0,80,0,0,0,0,3,0,0,0,0,12,12,63,48,58,126,95,62,61,7,536,7,0,3,6,12,4,6,7,0,42,11,17,15,23,38,25,14,10,3,151,0,6,5,4,7,0,0,0,0,28,8,16,17,21,12,12,3,3,5,106,7,15,10,12,36,10,8,3,3,106,0,20,19,17,10,3,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,14,7,10,3,0,0,3,0,39,0,0,0,0,0,0,0,0,4,3,35,87,80,97,121,50,33,26,15,538
SSC41389,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41390,0,0,3,3,3,7,7,18,0,37,3,6,0,3,9,4,4,8,0,41,3,0,3,9,9,14,0,4,0,41,0,0,0,3,0,3,3,0,0,17,0,0,0,0,0,3,3,0,0,7,3,3,3,0,0,0,0,0,0,11,0,0,0,0,0,0,4,3,0,10,0,3,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,3,8,16,13,18,25,30,27,40,3,181,0,0,0,3,3,5,0,3,0,18,7,11,9,7,8,0,5,8,0,61,0,3,0,0,3,0,0,0,0,6,0,5,5,9,0,0,0,0,0,23,5,9,8,3,5,3,0,0,0,35,0,7,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,42,31,22,27,17,13,11,0,172
SSC41391,0,0,0,3,3,5,0,12,0,20,0,0,0,0,0,3,0,3,0,7,0,4,0,0,7,12,3,8,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,13,0,0,3,3,3,3,0,4,0,16,0,0,0,0,0,0,0,0,0,5,0,4,4,7,17,31,6,29,3,102,0,0,3,3,0,4,0,0,0,11,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,0,0,4,0,7,0,5,3,0,3,3,3,0,0,18,0,4,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,10,8,14,11,10,4,11,0,71
SSC41392,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,11,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,3,0,6
SSC41393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7
SSC41394,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,10,0,7,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,0,0,3,0,21
SSC41395,0,0,0,0,0,0,3,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,13,0,0,3,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,13
SSC41396,0,3,3,7,20,23,17,39,0,108,4,4,6,3,25,37,23,17,0,121,4,9,6,6,73,65,29,48,0,248,3,3,7,10,16,12,7,3,0,56,0,0,4,5,23,11,10,14,0,66,0,5,3,5,7,9,6,9,0,50,4,3,3,6,30,17,18,19,4,101,3,15,7,8,25,23,9,8,3,108,0,0,0,0,3,3,4,0,5,16,23,48,40,52,226,209,114,154,13,887,0,0,0,10,14,16,4,5,0,52,8,14,20,23,42,24,14,15,0,161,0,3,7,5,4,3,3,4,0,39,6,29,45,30,28,18,3,8,0,171,6,27,33,38,83,32,16,3,0,239,4,26,15,25,16,4,0,3,5,102,0,0,0,0,0,0,0,0,0,6,3,15,9,6,4,0,3,0,0,46,0,0,0,0,3,0,0,0,3,3,28,120,140,139,197,93,43,43,5,813
SSC41397,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8
SSC41398,0,3,0,3,6,3,3,23,0,43,0,0,0,0,3,4,0,6,0,22,0,0,3,3,13,4,3,13,0,44,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,4,0,3,3,0,0,3,0,0,0,8,0,0,0,0,3,4,3,19,0,34,0,0,4,4,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,11,9,6,33,32,19,66,0,180,0,3,3,3,0,0,3,4,0,21,0,0,8,4,4,6,4,3,0,35,0,0,4,0,0,0,0,0,0,6,0,7,3,5,7,3,3,0,0,28,0,12,8,9,8,4,0,0,0,34,0,3,3,7,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,34,30,27,22,18,14,12,0,158
