SSC_CODE_2016,P_AdvDi_Di_AdvDi_AsDe_Mng,P_AdvDi_Di_AdvDi_AsDe_Pro,P_AdvDi_Di_AdvDi_AsDe_TTW,P_AdvDi_Di_AdvDi_AsDe_CPS,P_AdvDi_Di_AdvDi_AsDe_CA,P_AdvDi_Di_AdvDi_AsDe_Sal,P_AdvDi_Di_AdvDi_AsDe_MOD,P_AdvDi_Di_AdvDi_AsDe_Lab,P_AdvDi_Di_AdvDi_AsDe_IDNS,P_AdvDi_Di_AdvDi_AsDe_Tot,P_AdvDi_Di_Dip_Mng,P_AdvDi_Di_Dip_Pro,P_AdvDi_Di_Dip_TTW,P_AdvDi_Di_Dip_CPS,P_AdvDi_Di_Dip_CA,P_AdvDi_Di_Dip_Sal,P_AdvDi_Di_Dip_MOD,P_AdvDi_Di_Dip_Lab,P_AdvDi_Di_Dip_IDNS,P_AdvDi_Di_Dip_Tot,P_Cert_CertIII_IV_Mng,P_Cert_CertIII_IV_Pro,P_Cert_CertIII_IV_TTW,P_Cert_CertIII_IV_CPS,P_Cert_CertIII_IV_CA,P_Cert_CertIII_IV_Sal,P_Cert_CertIII_IV_MOD,P_Cert_CertIII_IV_Lab,P_Cert_CertIII_IV_IDNS,P_Cert_CertIII_IV_Tot,P_Cert_CertI_II_Mng,P_Cert_CertI_II_Pro,P_Cert_CertI_II_TTW,P_Cert_CertI_II_CPS,P_Cert_CertI_II_CA,P_Cert_CertI_II_Sal,P_Cert_CertI_II_MOD,P_Cert_CertI_II_Lab,P_Cert_CertI_II_IDNS,P_Cert_CertI_II_Tot,P_Cert_Cert_nfd_Mng,P_Cert_Cert_nfd_Pro,P_Cert_Cert_nfd_TTW,P_Cert_Cert_nfd_CPS,P_Cert_Cert_nfd_CA,P_Cert_Cert_nfd_Sal,P_Cert_Cert_nfd_MOD,P_Cert_Cert_nfd_Lab,P_Cert_Cert_nfd_IDNS,P_Cert_Cert_nfd_Tot,P_LE_ID_Mng,P_LE_ID_Pro,P_LE_ID_TTW,P_LE_ID_CPS,P_LE_ID_CA,P_LE_ID_Sal,P_LE_ID_MOD,P_LE_ID_Lab,P_LE_ID_IDNS,P_LE_ID_Tot,P_LE_NS_Mng,P_LE_NS_Pro,P_LE_NS_TTW,P_LE_NS_CPS,P_LE_NS_CA,P_LE_NS_Sal,P_LE_NS_MOD,P_LE_NS_Lab,P_LE_NS_IDNS,P_LE_NS_Tot,P_Tot_Mng,P_Tot_Pro,P_Tot_TTW,P_Tot_CPS,P_Tot_CA,P_Tot_Sal,P_Tot_MOD,P_Tot_Lab,P_Tot_IDNS,P_Tot_Tot
SSC40481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
SSC40482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,4,0,16
SSC40483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40485,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,3,50,3,0,0,13,5,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,59,6,4,0,12,10,0,103
SSC40486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,12
SSC40487,12,13,0,6,0,3,0,0,0,40,9,10,3,3,8,3,0,0,0,31,9,3,20,10,6,5,3,3,0,64,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,0,0,13,0,0,0,0,0,0,0,3,0,7,0,0,0,0,3,0,0,0,0,5,102,268,28,34,52,27,9,15,10,538
SSC40488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SSC40489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,13,3,3,3,0,0,0,0,37
SSC40490,8,15,10,5,8,5,4,4,0,59,8,8,7,28,16,3,3,6,0,94,21,16,83,42,39,17,18,33,3,276,0,0,0,0,3,3,0,12,0,19,3,0,3,14,12,7,0,3,0,35,0,3,3,3,0,0,0,7,4,28,0,0,0,0,7,3,4,3,4,24,78,246,153,147,141,60,44,95,23,971
SSC40491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,7,0,0,3,0,22
SSC40492,3,0,0,0,0,0,0,0,0,8,3,0,0,8,0,0,0,0,0,17,8,3,20,12,0,7,10,9,0,72,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,29,33,20,24,5,13,11,15,3,155
SSC40493,11,28,10,15,12,3,4,3,0,76,14,22,9,12,11,0,4,6,6,79,29,11,85,37,25,13,5,14,0,229,0,0,0,6,7,0,0,0,0,16,3,4,4,3,8,7,0,3,0,36,0,0,0,0,3,0,3,0,0,6,3,7,5,3,3,3,0,4,0,28,139,393,126,119,112,59,29,57,15,1047
SSC40494,3,3,0,5,0,0,0,3,0,10,0,0,3,10,0,0,0,0,0,21,6,3,28,10,7,4,4,0,0,69,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,52,37,30,20,10,10,5,0,178
SSC40495,10,25,4,3,3,3,0,3,0,44,7,6,4,8,10,4,0,0,0,34,13,3,20,7,5,3,0,6,3,63,0,3,3,3,0,3,0,0,0,7,3,0,4,3,3,0,0,0,0,13,0,3,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,5,113,321,42,43,53,32,0,17,7,623
SSC40496,9,20,0,12,10,4,0,0,0,54,12,14,14,8,17,0,0,0,0,63,19,15,54,13,15,16,12,13,3,145,0,0,0,0,9,3,0,0,0,11,0,4,0,5,3,3,0,0,0,23,0,4,0,3,0,0,0,0,0,11,0,0,0,0,0,0,5,3,3,13,111,326,82,77,83,33,16,22,9,749
SSC40497,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,10,10,4,20,7,0,3,6,3,0,51,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,15,23,16,18,8,3,9,10,0,112
SSC40498,0,5,0,3,0,0,0,0,0,10,0,3,4,3,3,0,0,0,0,14,19,4,29,4,8,4,10,4,0,86,0,0,0,0,0,0,0,3,0,7,0,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,37,36,39,21,15,9,11,12,0,184
SSC40499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40500,23,19,3,11,9,3,0,0,0,72,15,14,15,25,24,3,0,0,0,98,25,17,62,25,26,14,8,18,4,212,4,3,3,3,0,4,0,0,0,14,3,7,0,4,3,3,0,0,0,30,3,3,0,0,0,0,0,0,3,11,4,4,0,4,9,6,0,0,3,26,189,367,104,103,113,64,15,37,25,1015
SSC40501,22,22,8,17,25,8,3,4,0,95,33,25,14,25,25,12,4,7,0,145,43,14,123,52,36,28,5,27,0,336,0,0,0,3,3,0,0,5,0,17,3,6,0,10,7,7,0,3,0,42,0,0,3,0,8,0,0,0,0,12,0,7,0,4,7,0,0,4,3,28,214,482,169,181,175,83,21,62,10,1397
SSC40502,31,40,20,25,33,10,0,7,0,174,43,55,25,46,37,20,3,12,3,252,90,27,236,94,67,39,24,25,7,596,8,9,4,4,7,7,0,3,0,41,7,11,6,11,19,14,0,6,0,76,0,7,0,0,4,3,0,3,3,28,9,8,6,6,3,3,3,3,0,48,351,772,335,271,258,155,41,74,24,2279
SSC40503,9,18,4,13,6,6,0,0,3,60,17,10,3,13,17,4,0,0,0,70,23,10,55,30,12,10,7,9,3,154,4,0,0,4,0,0,0,0,0,17,3,0,0,7,6,0,0,0,0,24,3,0,0,4,0,0,0,0,0,11,3,3,0,0,0,5,0,0,0,9,127,314,78,92,99,39,5,15,14,791
SSC40504,27,45,3,23,19,13,3,0,10,141,25,35,11,44,30,10,0,7,3,173,59,25,195,76,69,40,21,28,9,520,5,0,3,4,9,3,0,3,0,30,7,0,0,9,18,9,3,3,0,48,3,3,3,0,0,3,0,0,0,14,3,9,3,8,5,5,0,6,3,45,264,600,255,221,233,111,35,54,27,1799
SSC40505,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,7,0,0,0,3,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,3,0,0,3,0,27
SSC40506,5,14,3,0,10,4,0,3,0,43,9,9,7,8,10,0,3,3,0,58,6,3,24,10,12,11,8,9,0,73,0,0,0,0,0,0,0,0,0,3,3,0,0,3,8,6,0,0,0,18,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10,74,292,48,71,89,40,13,31,8,657
SSC40507,7,20,4,4,9,5,0,0,0,41,9,16,0,9,8,0,0,0,0,45,9,4,16,10,6,7,0,3,0,63,0,0,0,0,3,0,0,0,0,3,4,3,0,0,3,5,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,120,314,41,56,63,42,8,21,3,666
SSC40508,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,16,0,0,13,3,0,4,3,4,0,29,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,12,19,13,9,8,8,7,3,72
SSC40509,0,0,0,0,3,0,0,0,0,6,3,4,0,4,5,0,0,3,0,25,19,0,44,11,11,3,13,9,0,112,0,0,0,0,0,3,0,0,0,7,0,5,0,0,4,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,21,34,36,47,24,36,14,17,26,4,237
SSC40510,5,6,8,7,5,0,0,0,0,29,5,9,0,8,7,8,0,3,0,41,10,0,45,14,13,11,9,6,3,103,0,0,0,3,0,0,0,0,0,8,0,0,0,0,3,4,3,0,0,14,3,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,5,4,16,61,175,58,56,56,26,14,27,8,482
SSC40511,42,78,25,53,48,14,4,6,3,272,74,82,44,87,93,23,3,8,3,414,121,52,364,133,184,90,46,77,12,1075,6,9,0,10,25,19,3,4,0,71,12,8,8,25,28,10,5,6,4,96,3,10,3,0,7,5,3,4,0,36,5,12,10,15,11,6,3,7,3,69,469,953,485,399,482,207,77,136,39,3242
SSC40512,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,4,0,13,10,0,7,3,3,0,0,10,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,16,10,4,6,3,3,10,0,70
SSC40513,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,3,0,0,5,0,26
SSC40514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7
SSC40515,11,22,0,3,14,8,0,4,0,58,9,21,7,12,13,8,4,0,0,69,15,11,43,21,18,13,3,11,0,130,0,0,0,5,3,3,0,3,0,20,3,0,0,4,3,11,3,0,0,17,4,3,0,0,3,0,0,0,0,13,4,3,4,0,0,4,0,3,3,19,193,596,88,98,118,73,14,41,4,1232
SSC40516,10,6,0,8,4,0,0,0,0,28,6,0,0,9,5,0,0,0,0,27,17,5,47,31,14,15,10,14,3,150,0,0,3,0,0,3,0,3,0,13,0,0,3,4,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,10,4,0,3,3,3,4,3,4,0,20,44,60,61,54,29,27,13,26,5,329
SSC40517,3,6,0,6,9,0,0,0,0,25,3,3,6,17,3,0,3,0,0,32,17,4,80,45,27,7,7,19,4,204,0,0,0,0,0,0,3,0,0,11,0,0,0,7,6,3,0,4,0,17,0,0,3,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,11,27,79,97,83,52,22,14,25,9,401
SSC40518,4,8,0,3,3,0,0,0,0,17,7,0,0,7,3,4,3,0,0,25,7,3,29,13,9,4,3,9,0,76,0,0,0,0,0,0,0,3,0,4,0,3,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,27,40,31,36,22,15,6,12,0,191
SSC40519,5,3,0,4,0,3,0,0,0,19,3,0,3,6,4,3,0,3,0,20,11,5,20,20,3,7,15,8,0,79,0,0,0,3,0,0,0,0,0,10,3,0,0,4,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,34,41,25,38,19,21,12,13,0,207
SSC40520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13
SSC40521,4,3,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,5,5,0,16,3,4,0,0,0,0,29,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,18,8,9,4,0,4,0,77
SSC40522,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10
SSC40523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,14
SSC40524,25,40,9,29,22,4,3,0,0,137,40,42,17,42,31,7,5,5,4,191,60,38,181,66,51,27,22,28,10,483,3,4,0,0,15,0,0,8,3,34,9,3,3,16,13,5,0,3,0,56,0,0,4,3,6,0,0,3,3,21,0,3,7,8,5,0,3,3,3,34,293,639,239,243,195,85,39,77,29,1840
SSC40525,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,8,0,0,3,0,3,0,4,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,5,9,3,4,12,0,42
SSC40526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,0,0,0,0,0,29
SSC40527,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,6,0,15
SSC40528,5,12,4,7,7,5,3,0,0,40,15,15,15,19,13,4,0,12,0,93,18,11,56,36,18,14,17,16,0,195,0,0,0,0,4,3,0,3,0,16,0,3,0,0,5,0,0,3,0,17,0,0,9,0,4,3,0,3,0,13,0,0,3,3,0,0,0,0,6,15,88,257,111,119,108,46,41,81,11,875
SSC40529,0,0,4,0,4,0,0,0,0,11,4,3,0,3,3,0,0,0,0,11,9,0,10,3,3,3,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,31,72,14,8,21,8,7,0,3,176
SSC40530,0,13,0,0,3,0,0,0,0,20,8,8,3,19,3,3,0,3,0,43,22,0,65,22,18,8,11,21,4,161,0,0,0,0,0,5,0,6,0,18,3,3,0,0,3,3,0,3,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,15,67,72,68,55,40,23,12,35,9,377
SSC40531,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,11,0,15
SSC40532,37,48,28,55,29,10,4,3,0,207,82,53,41,80,75,14,8,5,0,372,119,66,437,135,178,104,63,74,21,1195,3,4,10,14,25,15,4,4,3,86,14,8,7,17,27,14,3,9,0,105,5,8,3,3,4,0,3,0,4,37,6,6,5,11,11,3,9,3,3,55,395,771,551,381,432,196,97,114,39,2968
SSC40533,14,20,6,20,9,4,3,0,0,88,33,30,8,34,24,4,4,5,6,139,56,20,183,52,77,42,38,33,10,518,3,0,3,0,12,3,0,0,0,26,3,10,0,12,9,5,0,3,0,34,3,3,0,0,0,0,3,4,0,12,3,4,4,9,9,3,3,7,4,38,164,288,225,148,170,71,57,61,25,1206
SSC40534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,3,0,0,0,3,0,21
SSC40535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,7
SSC40536,3,7,0,4,3,3,0,0,0,23,3,6,3,10,3,3,0,0,0,28,20,3,40,12,11,6,3,8,3,111,0,0,0,0,3,0,0,0,0,5,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,4,3,0,12,44,64,49,38,29,14,10,21,3,265
SSC40537,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,8,0,0,0,0,0,0,29
SSC40538,6,11,7,12,6,0,0,7,0,50,8,16,7,26,24,7,4,3,3,92,19,14,167,98,57,36,27,55,7,483,4,0,0,4,3,5,3,3,0,31,5,4,5,12,0,7,0,5,0,41,0,0,3,0,3,0,0,3,3,14,4,4,3,4,8,3,4,7,0,43,69,133,205,182,114,63,47,89,11,911
SSC40539,3,3,0,9,8,0,0,0,0,23,7,8,7,27,11,5,3,4,0,65,17,10,116,64,17,19,27,35,3,319,0,0,0,3,8,5,0,10,0,36,0,0,0,13,4,3,0,8,0,35,0,0,0,3,0,0,0,0,0,8,3,0,8,4,0,3,7,4,3,39,35,78,148,141,65,41,37,69,11,624
SSC40540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5
SSC40541,0,10,0,4,0,0,0,0,0,11,0,5,0,4,0,0,0,0,0,8,0,4,0,4,0,5,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,94,7,19,13,6,3,3,3,171
SSC40542,11,29,5,9,5,11,0,0,0,74,17,12,9,13,13,10,0,0,0,69,28,13,100,26,34,24,4,14,0,248,0,0,0,0,3,0,0,3,0,12,4,4,3,8,11,0,0,4,0,32,0,3,0,0,3,0,0,0,0,9,0,4,0,0,3,0,0,0,0,14,131,256,133,84,96,54,13,36,7,804
SSC40543,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,8,0,4,0,0,0,0,3,0,22,0,0,0,0,4,0,0,0,0,7,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,3,12,0,7,3,0,7,0,46
SSC40544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,4,4,0,3,5,0,33
SSC40545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,5,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,5,0,3,0,3,0,0,39
SSC40548,50,109,30,75,56,16,9,13,3,362,77,86,58,85,91,30,8,13,8,458,141,74,614,194,180,103,74,109,18,1512,6,7,3,16,16,25,3,5,3,86,14,18,14,41,31,19,7,7,0,155,7,13,7,8,3,0,3,5,3,63,7,18,19,15,22,7,7,12,8,109,501,1266,810,535,567,277,128,202,66,4354
SSC40549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,0,0,0,0,5,0,16
SSC40551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
SSC40552,3,3,0,0,0,0,0,0,0,6,4,0,0,3,0,0,0,0,0,18,19,4,22,3,4,0,9,17,3,73,0,0,3,0,0,0,0,3,0,5,0,0,3,3,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,8,32,23,27,15,11,4,14,19,5,149
SSC40553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,10
SSC40555,0,12,3,6,3,4,0,0,0,30,3,8,4,5,7,0,5,0,0,38,11,6,46,11,10,8,3,11,0,107,0,0,0,0,4,3,0,0,0,11,0,3,0,4,3,0,0,0,0,12,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,0,0,8,49,173,64,63,48,24,27,35,4,489
SSC40556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,0,0,0,0,0,14
