SSC_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
SSC40431,0,0,0,20,9,0,0,13,0,3,0,0,0,7,25,59,3,0,0,0,0,0,0,0,0,0,0,5,127,38,7,179,26,108,11,49,3,80,27,645
SSC40432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,0,5,0,0,0,4,0,32
SSC40433,0,0,0,19,0,0,0,0,0,0,0,0,0,3,7,13,0,0,0,0,0,0,0,0,0,0,0,0,30,12,0,55,4,18,3,8,0,14,7,164
SSC40434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
SSC40435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40437,0,0,0,39,3,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,46,3,23,0,0,0,8,3,112
SSC40438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40439,0,0,0,156,31,3,0,34,4,14,0,3,0,3,86,187,4,0,0,4,0,0,0,0,0,0,3,7,335,71,13,515,39,224,17,58,8,68,90,1448
SSC40440,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,4,0,0,0,3,3,27
SSC40441,0,0,0,3,0,4,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,12,3,9,0,0,0,0,0,31
SSC40442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40443,0,0,0,42,8,0,0,12,0,0,0,5,3,3,36,64,0,0,0,0,0,0,0,0,0,0,3,3,107,23,9,235,25,97,7,40,12,45,40,636
SSC40444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
SSC40445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
SSC40446,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,0,0,11
SSC40447,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,5,0,9,0,0,0,0,3,28
SSC40448,0,0,0,28,3,0,0,3,0,0,0,0,0,0,14,27,0,0,0,0,0,0,0,0,0,0,0,0,35,7,3,58,8,19,0,10,0,12,14,171
SSC40449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,16,0,4,0,4,0,3,3,51
SSC40450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SSC40454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4
SSC40455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11
SSC40457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40460,0,0,0,6,7,0,0,6,0,4,0,0,0,0,10,31,0,0,0,3,0,0,0,0,0,0,0,3,66,12,0,88,7,61,5,13,4,14,10,294
SSC40461,0,0,0,21,0,0,0,0,0,4,0,3,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,19,7,0,39,3,18,3,12,3,3,5,121
SSC40462,0,0,0,35,0,0,0,10,0,3,3,0,0,4,19,44,0,0,0,0,0,0,0,0,0,0,0,0,44,12,0,127,13,47,8,30,3,30,23,335
SSC40463,0,3,0,108,14,5,0,19,0,6,0,3,0,4,38,87,0,0,0,0,0,0,0,0,0,0,0,8,157,38,9,280,28,125,7,43,3,78,38,805
SSC40464,0,0,0,118,9,0,0,11,0,0,0,0,0,0,25,53,0,0,0,0,0,0,0,0,0,0,0,3,90,18,0,163,14,70,4,27,0,21,25,429
SSC40465,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,0,10
SSC40466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC40467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40469,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,16,0,8,0,0,0,4,5,44
SSC40470,0,0,0,10,0,0,0,0,0,4,0,0,0,0,15,28,0,0,0,0,0,0,0,0,0,0,0,3,31,4,3,51,4,17,0,3,0,6,14,134
SSC40471,0,0,0,39,20,0,0,10,0,4,3,0,0,0,25,73,0,0,0,5,0,0,0,0,0,0,0,3,131,32,9,189,20,90,10,21,3,41,26,576
SSC40472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,13
SSC40474,0,0,0,16,7,0,0,8,0,4,0,0,0,0,12,40,0,0,0,0,0,0,0,0,0,0,0,0,57,10,3,85,6,45,0,12,0,20,12,258
SSC40475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,18,0,14,0,3,0,13,3,67
SSC40476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12
SSC40477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,3,0,3,0,14
SSC40478,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,17,0,12,0,12,3,20,0,77
SSC40479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8
SSC40480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8
SSC40483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC40487,0,0,0,36,5,0,0,0,0,0,0,0,0,0,11,19,0,0,0,0,0,0,0,0,0,0,0,3,34,4,0,32,4,24,0,10,0,9,11,120
SSC40488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC40489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,11
SSC40490,0,0,0,6,0,0,0,3,0,0,0,0,0,5,18,38,0,0,0,0,0,0,0,0,0,0,0,3,50,20,0,111,7,78,3,34,3,48,21,376
SSC40491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
SSC40492,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,18,3,12,0,4,0,9,3,68
SSC40493,0,0,0,48,5,0,0,8,0,0,0,0,0,3,15,29,0,0,0,0,0,0,0,0,0,0,0,0,93,10,4,124,12,43,3,17,6,14,15,347
SSC40494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,6,3,11,4,3,0,9,8,61
SSC40495,0,0,0,73,7,0,0,8,0,0,0,0,0,3,23,46,0,0,0,0,0,0,0,0,0,0,0,0,64,13,4,76,9,38,0,13,0,15,23,251
SSC40496,0,0,0,36,8,5,0,4,0,6,0,0,0,0,19,43,0,0,0,0,0,0,0,0,0,0,0,3,57,19,3,104,10,33,0,3,0,14,20,269
SSC40497,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,17,3,0,18,0,5,0,3,0,0,0,52
SSC40498,0,0,0,5,0,0,0,4,0,0,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,34,0,13,3,3,0,4,6,84
SSC40499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40500,0,0,0,29,0,0,0,4,0,0,0,0,0,3,13,23,0,0,0,0,0,0,0,0,0,0,0,0,22,6,0,45,11,41,3,16,4,20,13,176
SSC40501,0,0,0,79,4,3,0,18,0,7,0,6,0,3,26,61,0,0,0,0,0,0,0,0,0,0,0,3,98,13,0,149,14,63,0,21,3,16,26,419
SSC40502,0,0,0,92,9,3,0,25,0,5,0,0,0,3,42,88,0,0,0,0,0,0,0,0,0,0,0,3,138,23,3,246,31,88,9,12,3,38,44,626
SSC40503,0,0,0,47,4,0,0,4,0,0,0,0,0,0,4,18,3,0,0,0,0,0,0,0,0,0,0,4,35,12,3,65,4,32,0,12,0,15,9,187
SSC40504,0,3,0,90,5,0,0,14,0,3,0,0,0,0,32,60,0,0,0,0,0,0,0,0,0,0,0,5,135,20,3,244,22,77,6,21,4,37,35,602
SSC40505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,12
SSC40506,0,0,0,35,4,0,0,3,0,6,0,0,0,0,18,32,0,0,0,0,0,0,0,0,0,0,0,0,39,9,0,58,0,57,0,24,0,21,18,230
SSC40507,0,0,0,73,3,0,0,3,0,3,0,3,0,0,18,32,0,0,0,0,0,0,0,0,0,0,3,3,58,13,0,88,5,50,0,18,0,13,23,266
SSC40508,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,9,0,4,0,8,0,40
SSC40509,0,0,0,4,4,0,0,7,0,0,0,0,0,4,10,21,0,0,0,0,0,0,0,0,0,0,0,4,30,13,3,33,0,14,3,6,0,11,10,114
SSC40510,0,0,0,9,3,0,0,3,0,0,0,0,0,0,10,17,0,0,0,0,0,0,0,0,0,0,0,3,27,9,3,48,6,28,3,10,0,17,12,161
SSC40511,0,0,0,178,36,4,0,26,0,9,3,4,0,4,71,165,0,0,0,0,0,0,0,0,0,0,0,4,351,46,7,498,50,201,8,51,7,68,78,1361
SSC40512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,0,3,25
SSC40513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
SSC40514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40515,3,0,0,81,7,0,0,6,0,3,0,0,0,0,17,36,0,0,0,0,0,0,0,0,0,0,0,0,69,20,0,105,17,55,4,15,3,22,16,324
SSC40516,0,0,0,0,0,0,0,4,0,0,0,0,0,3,13,15,0,0,0,0,0,0,0,0,0,0,0,3,12,4,0,40,6,10,3,12,3,18,10,120
SSC40517,0,0,0,0,0,0,0,3,0,0,0,4,0,0,15,21,0,0,0,0,0,0,0,0,0,0,3,4,12,11,0,52,6,26,0,24,3,16,19,164
SSC40518,0,0,0,4,0,0,0,4,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,20,0,10,0,5,0,11,0,56
SSC40519,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,21,4,3,0,4,0,9,3,54
SSC40520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40521,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,19,0,0,3,0,0,4,0,33
SSC40522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4
SSC40524,0,0,0,104,13,4,0,12,3,7,0,3,0,3,43,92,0,0,0,0,0,0,0,0,0,0,0,3,132,26,6,234,39,90,4,29,10,54,46,673
SSC40525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,3,3,0,0,0,6,0,26
SSC40526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9
SSC40527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10
SSC40528,0,0,0,3,0,0,0,4,0,0,0,3,0,0,15,25,0,0,0,0,0,0,0,0,0,0,0,3,62,24,0,90,8,65,3,23,4,30,19,330
SSC40529,0,0,0,12,3,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,22,7,8,3,0,0,4,7,72
SSC40530,0,0,0,6,4,0,0,6,0,0,0,0,0,0,7,18,0,0,0,0,0,0,0,0,0,0,0,4,38,3,3,59,3,29,3,8,4,4,6,164
SSC40531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40532,0,0,0,112,28,3,0,25,3,8,0,0,0,8,57,134,0,0,0,0,0,3,0,0,0,0,0,9,308,56,8,493,47,198,17,28,10,42,64,1265
SSC40533,0,0,0,66,16,0,0,16,0,4,0,4,0,5,33,77,0,0,0,0,0,0,0,0,0,0,0,3,119,30,10,202,12,86,3,22,8,45,33,566
SSC40534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12
SSC40535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40536,0,0,0,9,4,0,0,4,0,3,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,3,20,3,0,39,3,14,0,0,0,6,6,99
SSC40537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,11
SSC40538,0,0,0,3,3,0,0,5,0,4,0,4,0,0,12,33,0,0,0,0,0,0,0,0,0,0,0,6,53,17,0,103,13,77,0,36,5,47,12,370
SSC40539,0,0,0,5,3,0,0,0,0,3,0,3,0,6,9,25,0,0,0,0,0,0,0,0,0,0,0,4,31,24,0,53,4,57,3,29,7,76,6,294
SSC40540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40541,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,7,0,0,0,0,0,27
SSC40542,0,0,0,41,6,0,0,5,0,3,0,0,0,0,13,31,0,0,0,0,0,0,0,0,0,0,0,0,65,15,4,114,8,35,0,14,3,9,13,280
SSC40543,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,4,0,0,0,0,0,21
SSC40544,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,3,0,0,0,18
SSC40545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,18
SSC40548,0,3,0,122,32,8,0,39,3,22,0,7,5,8,92,218,0,0,0,0,0,0,0,0,0,0,5,13,366,70,22,610,52,300,24,89,21,95,104,1751
SSC40549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7
SSC40551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40552,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,24,3,12,0,7,0,10,0,72
SSC40553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,12
SSC40555,0,0,0,12,3,0,0,3,0,0,0,0,0,0,8,18,0,0,0,0,0,0,0,0,0,0,0,0,25,8,0,55,8,27,3,15,0,8,8,157
SSC40556,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5
SSC40557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC40558,0,0,0,73,21,8,0,28,6,11,3,3,0,14,58,149,0,0,3,0,0,0,0,0,0,0,0,10,272,61,13,541,41,250,26,65,15,76,68,1421
SSC40559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,7
SSC40560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40561,0,0,0,4,0,0,0,3,0,4,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,22,0,9,0,3,0,0,3,58
SSC40562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5
SSC40563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,3,0,18
SSC40564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3
SSC40565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,14
SSC40566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,3,0,0,0,3,9,24
SSC40567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,3,16
SSC40568,0,0,0,100,6,0,0,11,0,3,0,0,0,0,16,41,0,0,0,0,0,0,0,0,0,0,0,3,58,6,3,131,11,37,5,14,0,16,23,301
SSC40569,0,0,0,56,8,3,0,16,3,4,0,0,0,0,29,67,0,0,0,0,0,0,0,3,0,0,0,3,93,33,3,182,28,65,0,14,3,15,29,476
SSC40570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4
SSC40571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC40572,0,0,0,9,0,0,0,3,0,0,0,0,0,6,22,31,0,0,0,0,0,0,0,0,0,0,0,0,23,18,3,65,5,30,4,21,4,20,22,225
SSC40573,0,0,0,96,3,0,0,11,0,3,0,0,0,0,18,36,0,0,0,0,0,0,0,0,0,0,0,0,59,14,0,112,5,47,3,10,0,5,18,277
SSC40574,0,0,0,29,4,0,0,3,0,0,0,0,0,0,17,22,0,0,0,0,0,0,0,0,0,0,0,0,33,9,0,46,0,28,3,3,0,12,17,138
SSC40575,0,0,0,25,0,0,0,5,0,0,0,3,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,25,0,11,0,3,0,5,3,65
SSC40576,0,0,0,22,4,0,0,9,0,8,0,0,0,3,15,42,0,0,0,3,0,0,0,0,0,0,3,4,69,24,4,119,13,79,10,35,7,54,21,433
SSC40577,0,0,0,0,0,0,0,4,0,3,0,0,0,3,7,19,0,0,0,0,0,0,0,0,0,0,0,3,21,9,3,40,5,21,0,8,0,15,7,126
SSC40578,3,0,0,145,11,0,0,16,0,3,0,7,0,6,56,99,0,0,0,0,0,0,0,0,0,0,0,5,145,35,5,286,22,106,9,30,8,44,55,744
SSC40579,0,0,0,74,9,0,0,14,0,0,0,0,0,0,28,51,0,0,0,0,0,0,0,0,0,0,0,3,71,18,0,110,12,55,0,15,3,19,30,328
SSC40580,0,0,0,45,15,0,0,8,5,3,0,0,0,0,44,74,3,0,0,0,0,0,0,0,0,0,0,3,122,19,4,195,18,62,3,12,0,15,44,494
SSC40581,0,0,0,93,17,0,0,24,0,12,0,0,0,3,46,98,0,0,0,0,0,0,0,0,0,0,3,4,190,31,4,354,29,149,9,48,0,51,47,921
SSC40582,0,0,0,65,0,0,0,3,0,3,0,0,0,0,16,21,0,0,0,0,0,0,0,0,0,0,0,0,61,14,3,70,3,35,3,10,0,11,17,220
SSC40583,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,19,0,6,0,3,0,0,3,42
SSC40584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,14
SSC40585,0,0,0,27,10,3,3,12,3,9,0,0,0,7,25,73,0,0,0,4,0,0,0,0,0,0,0,6,148,21,11,218,28,102,9,35,3,38,29,625
